contract_time,salary_max,salary_is_predicted,created,adref,__CLASS__,description,title,salary_min,latitude,redirect_url,longitude,id,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,location.area,location.display_name,location.__CLASS__,contract_type
full_time,73145.77,1,2026-05-03T09:15:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxODU5In0.rm9fI9NRaT-55fk1pGp1qUSVVTJ1kv4Q5T-IDkdejAs,Adzuna::API::Response::Job,"$1500 Employee Referral Program ELECTRICIAN This role offers a challenging, diverse and exciting opportunity to become part of our Maintenance team. In general, all Electrician roles are required to repair, install, replace, program, and test all electrical circuits, and equipment. Periodically perform or assist others in routine to moderately complex repairs or installation of automatic electrical and electronic controls. What you will do: Perform routine electrical/electronic preventative mai…",Electrician,73145.77,33.868923,https://www.adzuna.com/details/5717881859?utm_medium=api&utm_source=abfa41a4,-92.308744,5717881859,Adzuna::API::Response::Company,West Fraser,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"['US', 'Arkansas', 'Cleveland County', 'Kingsland']","Kingsland, Cleveland County",Adzuna::API::Response::Location,
full_time,68818.23,1,2026-05-03T09:15:19Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTg0OSIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.rJex3qaKDHnROk9EAkeEGkdqEIyp3N0Y_kO6mFKvA_o,Adzuna::API::Response::Job,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. This Shuttle Driver is responsible for the delivery of f…",CDL-A Shuttle Driver,68818.23,35.07032,https://www.adzuna.com/details/5717881849?utm_medium=api&utm_source=abfa41a4,-89.95656,5717881849,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Shelby County', 'Cloverdale']","Cloverdale, Shelby County",Adzuna::API::Response::Location,
full_time,67296.16,1,2026-05-03T09:15:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTgyNyIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.lCos99J8fk5zClTqJwt9fl7QDTlC4DXvy5OO9oayjdk,Adzuna::API::Response::Job,"$1500 Employee Referral Program ELECTRICIAN This role offers a challenging, diverse and exciting opportunity to become part of our Maintenance team. In general, all Electrician roles are required to repair, install, replace, program, and test all electrical circuits, and equipment. Periodically perform or assist others in routine to moderately complex repairs or installation of automatic electrical and electronic controls. What you will do: Perform routine electrical/electronic preventative mai…",Electrician,67296.16,33.998169,https://www.adzuna.com/details/5717881827?utm_medium=api&utm_source=abfa41a4,-93.115564,5717881827,Adzuna::API::Response::Company,West Fraser,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"['US', 'Arkansas', 'Clark County', 'Curtis']","Curtis, Clark County",Adzuna::API::Response::Location,
full_time,65724.09,1,2026-05-03T09:14:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTgwOSIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.Y1KeFHQxXEVJvQeq_028ePWNS9aHX9Njyt-l2GMlqI8,Adzuna::API::Response::Job,"Physical Therapist Assistant (Full-Time/Part-Time/PRN) Up to $5,000 Sign-On Bonus (for qualified candidates at eligible locations) Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpos…",Physical Therapist Assistant,65724.09,38.660886,https://www.adzuna.com/details/5717881809?utm_medium=api&utm_source=abfa41a4,-90.422618,5717881809,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Missouri', 'Saint Louis County', 'Creve Coeur']","Creve Coeur, Saint Louis County",Adzuna::API::Response::Location,
full_time,67582.62,1,2026-05-03T09:14:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxODA0In0.RKSH7xWEA_Bmr7YOsbJRvs5G8Br5hDjNX1kB9Pm86_M,Adzuna::API::Response::Job,"$1500 Employee Referral Program ELECTRICIAN This role offers a challenging, diverse and exciting opportunity to become part of our Maintenance team. In general, all Electrician roles are required to repair, install, replace, program, and test all electrical circuits, and equipment. Periodically perform or assist others in routine to moderately complex repairs or installation of automatic electrical and electronic controls. What you will do: Perform routine electrical/electronic preventative mai…",Electrician,67582.62,34.837707,https://www.adzuna.com/details/5717881804?utm_medium=api&utm_source=abfa41a4,-92.299307,5717881804,Adzuna::API::Response::Company,West Fraser,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"['US', 'Arkansas', 'Pulaski County', 'Jeffery']","Jeffery, Pulaski County",Adzuna::API::Response::Location,
full_time,60728.64,1,2026-05-03T09:14:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTgwMCIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.K9J31XhRWp_w9_3LrvoJ9XzUZ54JHJURGDdq2UyAnEc,Adzuna::API::Response::Job,"Physical Therapist Assistant - Multisite - Full Time/PRN available This is a float position for all of the Midlands Clinics Up to $5,000 Sign-On Bonus for full time! Offering a commuter's stipend! Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team th…",Physical Therapist Assistant - Outpatient - Multisite- Full Time,60728.64,33.92034,https://www.adzuna.com/details/5717881800?utm_medium=api&utm_source=abfa41a4,-81.08986,5717881800,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'South Carolina', 'Lexington County', 'Pineridge']","Pineridge, Lexington County",Adzuna::API::Response::Location,
full_time,73285.07,1,2026-05-03T09:14:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNzk4In0.nQqnTCcNX49BjkSqPyZGZU_kbfkPtXTu7icTdLR5Cd0,Adzuna::API::Response::Job,"Physical Therapist Assistant - Full Time Located at 9560 Crosshill Blvd. Suite 110 Jacksonville, FL 32222 Up to $5,000 Sign-On Bonus (for qualified candidates) Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serv…",Physical Therapist Assistant - Full-Time - Outpatient,73285.07,29.995781,https://www.adzuna.com/details/5717881798?utm_medium=api&utm_source=abfa41a4,-81.367263,5717881798,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'St. Johns County', 'Villano Beach']","Villano Beach, St. Johns County",Adzuna::API::Response::Location,
full_time,107360.87,1,2026-05-03T09:14:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTc5NyIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.xKJIYfwhhsDoGxWkV0HnxxbABaU-dn6JbDrJoLmMjE4,Adzuna::API::Response::Job,"At GEICO, we offer a rewarding career where your ambitions are met with endless possibilities. Every day we honor our iconic brand by offering quality coverage to millions of customers and being there when they need us most. We thrive through relentless innovation to exceed our customers’ expectations while making a real impact for our company through our shared purpose. When you join our company, we want you to feel valued, supported and proud to work here. That’s why we offer The GEICO Pledge…","Casualty Claims Examiner ($2,500 Sign-On)",107360.87,33.09049,https://www.adzuna.com/details/5717881797?utm_medium=api&utm_source=abfa41a4,-96.743372,5717881797,Adzuna::API::Response::Company,GEICO,Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,"['US', 'Texas', 'Collin County', 'Plano']","Plano, Collin County",Adzuna::API::Response::Location,
full_time,84352.77,1,2026-05-03T09:14:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTc2OCIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.VaJw8oKvjQCc9M7HewllyZ9qr2aFn0mlX87QH4Ctorg,Adzuna::API::Response::Job,"At GEICO, we offer a rewarding career where your ambitions are met with endless possibilities. Every day we honor our iconic brand by offering quality coverage to millions of customers and being there when they need us most. We thrive through relentless innovation to exceed our customers’ expectations while making a real impact for our company through our shared purpose. When you join our company, we want you to feel valued, supported and proud to work here. That’s why we offer The GEICO Pledge…","Casualty Claims Examiner ($2,500 Sign-On)",84352.77,32.644006,https://www.adzuna.com/details/5717881768?utm_medium=api&utm_source=abfa41a4,-96.550488,5717881768,Adzuna::API::Response::Company,GEICO,Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,"['US', 'Texas', 'Dallas', 'Seagoville']","Seagoville, Dallas",Adzuna::API::Response::Location,
full_time,59209.44,1,2026-05-03T09:14:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTczNSIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.gTBNjkpJ2AMptos0lv8dAKTVo2Yvn3oP9eKvDd7mfds,Adzuna::API::Response::Job,"US LBM is one of the leading and fastest growing distributors of specialty building materials in the United States, with a team of over 15,000 employees located throughout the country. Since our founding in 2009, we have acquired over 70 companies and have expanded to more than 500 locations serving 37 states. US LBM is a progressive organization that promotes a unique culture that focuses on the value of its customers and associates. Developing our people is critical to our strategy and foster…",Truss Designer,59209.44,43.542656,https://www.adzuna.com/details/5717881735?utm_medium=api&utm_source=abfa41a4,-96.690546,5717881735,Adzuna::API::Response::Company,US LBM,Adzuna::API::Response::Category,creative-design-jobs,Creative & Design Jobs,"['US', 'South Dakota', 'Minnehaha County', 'Sioux Falls']","Sioux Falls, Minnehaha County",Adzuna::API::Response::Location,
full_time,70347.9,1,2026-05-03T09:14:30Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNzI5In0.y5DPgDp80BqBG0yRG0_3wRjzlXwMzak2xfrRNfvqUwo,Adzuna::API::Response::Job,"Physical Therapist Assistant (Full-Time/Part-Time/PRN) Up to $5,000 Sign-On Bonus (for qualified candidates at eligible locations) Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpos…",Physical Therapist Assistant,70347.9,27.954474,https://www.adzuna.com/details/5717881729?utm_medium=api&utm_source=abfa41a4,-82.296117,5717881729,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'Hillsborough County', 'Brandon']","Brandon, Hillsborough County",Adzuna::API::Response::Location,
part_time,30496.93,1,2026-05-03T09:14:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTczMCIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.Bn-fowXmJyDxcgR9NapdG8xOpn3cx1DQgkxQkNPb0fY,Adzuna::API::Response::Job,"Company Profile San Antonio Shoemakers (SAS), a San Antonio, Texas based privately held company, has been in business for over 40 years and has developed a reputation as a premier American manufacturer of high quality comfort footwear. Position SAS has an opening for a Retail Store Associate. Job Responsibilities Perform day-to-day store opening and closing procedures through applications of SAS philosophy, standards of service, cleanliness and caring. Make weekly bank deposits. Provide a frien…",Retail Store Associate,30496.93,35.916462,https://www.adzuna.com/details/5717881730?utm_medium=api&utm_source=abfa41a4,-78.917695,5717881730,Adzuna::API::Response::Company,San Antonio Shoe Inc,Adzuna::API::Response::Category,retail-jobs,Retail Jobs,"['US', 'North Carolina', 'Durham County', 'Shannon Plaza']","Shannon Plaza, Durham County",Adzuna::API::Response::Location,
full_time,26780.13,1,2026-05-03T09:14:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTcxOCIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.fTAkJ_A3GGn1PBA9rQnR5WvdyciOOQyjMfbY_t1QQsI,Adzuna::API::Response::Job,"Job Description: We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respect Schedule is Sunday through Thursday; Start time is 4pm, Hours will vary to the position filli…",Night Warehouse Pallet Wrapper,26780.13,44.783006,https://www.adzuna.com/details/5717881718?utm_medium=api&utm_source=abfa41a4,-88.589944,5717881718,Adzuna::API::Response::Company,Performance Foodservice,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Wisconsin', 'Shawano County', 'Shawano']","Shawano, Shawano County",Adzuna::API::Response::Location,
full_time,64764.45,1,2026-05-03T09:14:18Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNjkyIn0.H0Kgxtsqr5P5OK4uRczalktbP6QZoGPeMAvGvC4uBbM,Adzuna::API::Response::Job,"Physical Therapist Assistant (Full-Time/Part-Time/PRN) Up to $5,000 Sign-On Bonus (for qualified candidates at eligible locations) Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpos…","Physical Therapist Assistant-Full-Time $5K Sign-On Bonus Outpatient Clinic- The Villages, FL",64764.45,28.927763,https://www.adzuna.com/details/5717881692?utm_medium=api&utm_source=abfa41a4,-81.928918,5717881692,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'Lake County', 'Lady Lake']","Lady Lake, Lake County",Adzuna::API::Response::Location,
full_time,59047.77,1,2026-05-03T09:14:09Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTY3MyIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.ympO_5050M4zIGjGPuAIrKoh4Ehung8eaEeXBQM22KI,Adzuna::API::Response::Job,"Physical Therapist Assistant (Full-Time/Part-Time/PRN) Up to $5,000 Sign-On Bonus (for qualified candidates at eligible locations) Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpos…","Physical Therapist Assistant-Full-Time-Multi Site- $5K Sign-on Bonus Ocala, FL",59047.77,29.241758,https://www.adzuna.com/details/5717881673?utm_medium=api&utm_source=abfa41a4,-82.238276,5717881673,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'Marion County', 'Lowell']","Lowell, Marion County",Adzuna::API::Response::Location,
full_time,75434.06,1,2026-05-03T09:14:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNjYzIn0.gstuDnNQh69dOzfUtK25ZjdaYhWShxm0UdQM5z8YR0M,Adzuna::API::Response::Job,"Physical Therapist Assistant (Full-Time/Part-Time/PRN) Up to $5,000 Sign-On Bonus (for qualified candidates at eligible locations) Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpos…",Physical Therapist Assistant,75434.06,28.22488,https://www.adzuna.com/details/5717881663?utm_medium=api&utm_source=abfa41a4,-82.36955,5717881663,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'Pasco County', 'Wesley Chapel']","Wesley Chapel, Pasco County",Adzuna::API::Response::Location,
,64091.66,1,2026-05-03T09:14:03Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNjUyIn0.gLNGioZs9gVXMIsH0RzyLiDF5bmMpnDu-CKX_KrffJY,Adzuna::API::Response::Job,"Genie Healthcare is looking for a RN to work in SICU - Surgical Intensive Care for a 13 weeks travel assignment located in York, PA for the Shift (3x12 nights, 19:00:00-07:00:00, 12.00-3). Pay and benefits packages are estimated based on client bill rate at time the job was posted. These rates are subject to change. Exact pay and benefits vary based on several things, including, but not limited to, guaranteed hours, client changes in bill rate, experience, etc. Benefits: Medical Insurance, Dent…",RN - SICU - Surgical Intensive Care,64091.66,39.950519,https://www.adzuna.com/details/5717881652?utm_medium=api&utm_source=abfa41a4,-76.7105,5717881652,Adzuna::API::Response::Company,WellSpan York Hospital- AYA,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Pennsylvania', 'York County', 'Pleasant Hill']","Pleasant Hill, York County",Adzuna::API::Response::Location,
full_time,76124.66,1,2026-05-03T09:13:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNjI4In0.otuDF6xdqf82JIWFQvO4h2t7gp0kUfGjwPXfuUg6mWE,Adzuna::API::Response::Job,"Physical Therapist Assistant - Full Time Located at 100 Executive Way 109, Ponte Vedra Beach, FL 32082 Up to $5,000 Sign-On Bonus Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpose…",Physical Therapist Assistant- Multi Site- Full Time,76124.66,30.194572,https://www.adzuna.com/details/5717881628?utm_medium=api&utm_source=abfa41a4,-81.383787,5717881628,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'St. Johns County', 'Sawgrass']","Sawgrass, St. Johns County",Adzuna::API::Response::Location,
full_time,116725.87,1,2026-05-03T09:13:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTYyNyIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.bcuNQq66OZfaDk4kkzToMP_s9jd9zW7OwYxvpQwzsSQ,Adzuna::API::Response::Job,"Dedicated CDL-A Truck Drivers – Car Haul – Earn $100,000 Annually! $5,000 Sign-On Bonus for Experienced Drivers* Pay & Benefits: $28.00/Hour  Time and a Half Pay after 40 hours Average Weekly Pay of $1,920 Top Drivers earning $110,000 Annually! $5,000 Sign-On Bonus for Experienced Drivers* Annual Wage Increases* Paid Training Driver Referral Program = Unlimited Earning Potential! Vacation and Holiday Pay Medical, Dental, Vision, Life Insurance, 401(k) Late-Model Trucks Paid Online Orientation J…","CDL-A Truck Driver - Car Haul - Earn $100,000 Annually",116725.87,30.056883,https://www.adzuna.com/details/5717881627?utm_medium=api&utm_source=abfa41a4,-97.691112,5717881627,Adzuna::API::Response::Company,Hogan Transportation,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Texas', 'Hays County', 'Mustang Ridge']","Mustang Ridge, Hays County",Adzuna::API::Response::Location,
full_time,67823.26,1,2026-05-03T09:13:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTYyNiIsInMiOiJ2TE9kY3ZwRzhSR0ZYS1U4c25BY1hnIn0.MfOTTtzmQG9xg-LO9pBC0FvmnTE1n8-e3hgLZcZSlhk,Adzuna::API::Response::Job,"Physical Therapist Assistant- Full Time Located at 604 New Berlin Rd 8, Jacksonville, FL 32218 Up to $5,000 Sign-On Bonus Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpose. Why Ph…",Physical Therapist Assistant- Full Time- Outpatient,67823.26,30.453041,https://www.adzuna.com/details/5717881626?utm_medium=api&utm_source=abfa41a4,-81.661532,5717881626,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'Duval County', 'Dinsmore']","Dinsmore, Duval County",Adzuna::API::Response::Location,
,109577.49,1,2026-05-03T09:13:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkxPZGN2cEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNjExIn0.4eJsJ3FLLsmsGgUhot8D9Oe195AzKjsTnn59zDJGuPE,Adzuna::API::Response::Job,"Job Description: Summary Operations & Services Group (OSG) provides superior customer service to Fidelity's Institutional Products Group's businesses through innovation, dedication and commitment to excellence. With eight operating divisions located throughout the country, OSG provides securities execution, clearance, and information management services to retail, institutional, and correspondent clients. OSG performs tens of thousands of over-the-counter, listed equities, options, bonds, and m…","Senior Representative, Alternative Investments",109577.49,32.945388,https://www.adzuna.com/details/5717881611?utm_medium=api&utm_source=abfa41a4,-97.154146,5717881611,Adzuna::API::Response::Company,Fidelity Investments,Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,"['US', 'Texas', 'Tarrant County', 'South Lake']","South Lake, Tarrant County",Adzuna::API::Response::Location,
full_time,98154.21,1,2026-05-03T09:13:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUNxemNfcEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNjA2In0.S5H2vO3ry4DjXKkHlYkdFCOIjzQ4MmIgrOJpZ3lFRKw,Adzuna::API::Response::Job,"Physical Therapist Assistant (Full-Time/Part-Time/PRN) Up to $5,000 Sign-On Bonus (for qualified candidates at eligible locations) Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpos…",Physical Therapist Assistant PTA - West Dade,98154.21,25.76927,https://www.adzuna.com/details/5717881606?utm_medium=api&utm_source=abfa41a4,-80.338979,5717881606,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'Miami-Dade County', 'Fountainebleau']","Fountainebleau, Miami-Dade County",Adzuna::API::Response::Location,
full_time,68884.16,1,2026-05-03T09:13:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg4MTYwMiIsInMiOiJJQ3F6Y19wRzhSR0ZYS1U4c25BY1hnIn0.H-5lDkbXlwz7E30Crfbzvmhx9e0OZS30K42pxOC0w30,Adzuna::API::Response::Job,"Physical Therapist Assistant (Full-Time/Part-Time/PRN) Up to $5,000 Sign-On Bonus (for qualified candidates at eligible locations) Grow Your Career. Make a Difference. Thrive in Outpatient Care. Looking to build a meaningful career as a Physical Therapist Assistant (PTA) ? At CORA Physical Therapy , we empower our clinicians with tools, support, and flexibility-so you can focus on what really matters: patient care. Join a team that’s redefining what it means to serve others and grow your purpos…","Physical Therapist Assistant-Full-Time $5K Sign-On Bonus Outpatient Clinic Ocoee, FL",68884.16,28.576611,https://www.adzuna.com/details/5717881602?utm_medium=api&utm_source=abfa41a4,-81.528965,5717881602,Adzuna::API::Response::Company,CORA Physical Therapy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Florida', 'Orange County', 'Ocoee']","Ocoee, Orange County",Adzuna::API::Response::Location,
full_time,80547.8,1,2026-05-03T09:13:44Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUNxemNfcEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNTk4In0.oB0a5Jesbk9UW6J41MFJqQ7yUIExN7qsTOdyzkSz-Kg,Adzuna::API::Response::Job,"ABM is hiring a Human Resources Generalist for Boston Logan International Airport (Airside Division) to support approximately 250 ABM custodial and security employees and front-line leaders . The Human Resources Coordinator oversees the day-to-day operations of the HR functions and duties. In addition, the HR Coordinator is directly responsible for some or all of the following functional areas: Departmental Development, HRIS, Employee Relations, Training and Development, Benefits, Compensation,…",Human Resources Generalist,80547.8,42.354856,https://www.adzuna.com/details/5717881598?utm_medium=api&utm_source=abfa41a4,-71.066119,5717881598,Adzuna::API::Response::Company,ABM Industries,Adzuna::API::Response::Category,hr-jobs,HR & Recruitment Jobs,"['US', 'Massachusetts', 'Suffolk County', 'Boston']","Boston, Suffolk County",Adzuna::API::Response::Location,
full_time,81131.55,1,2026-05-03T09:13:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUNxemNfcEc4UkdGWEtVOHNuQWNYZyIsImkiOiI1NzE3ODgxNTk3In0.AoqpxPbxgWauVs8qUZsrMntLg7rwp3-wWdAtNUqTIVw,Adzuna::API::Response::Job,"Job Summary ""Our Bakery Team Leader manages the entire bakery team and keeps it running like a well-oiled machine. You'll be the one who Team Members and guests look to for guidance to design the best birthday cake and arrange the yummiest platters for their parties! Leaders are accountable for the operating performance of the department at all times. Be a Leader by representing the organization in a professional manner. Promote and develop individuals with mutual respect, inclusion, diversity …",Bakery Team Leader,81131.55,41.48166,https://www.adzuna.com/details/5717881597?utm_medium=api&utm_source=abfa41a4,-81.80058,5717881597,Adzuna::API::Response::Company,Giant Eagle,Adzuna::API::Response::Category,retail-jobs,Retail Jobs,"['US', 'Ohio', 'Cuyahoga County', 'Lakewood']","Lakewood, Cuyahoga County",Adzuna::API::Response::Location,
