longitude,salary_min,salary_max,salary_is_predicted,latitude,created,description,__CLASS__,title,id,adref,redirect_url,contract_time,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,category.label,category.tag,category.__CLASS__,contract_type
-89.602246,85000.0,95000.0,0,44.972004,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156255,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjI1NSIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.lI8v2X86NaJNcSLVeW-sTX1-Aqe63hDx6RaI9MtZ0PU,https://www.adzuna.com/land/ad/5725156255?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=A2C98063050C5026C326736A4ED206E629B0187A,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marathon County', 'Schofield']","Schofield, Marathon County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-78.482498,85000.0,95000.0,0,38.009516,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156244,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2MjQ0In0.1xI638pLpR3hPDAlvsB64bpP7-l5xWvjbVm1wH9utMA,https://www.adzuna.com/land/ad/5725156244?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=54D2083F6488A908AFD278AA08318A640857DBE2,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Charlottesville City', 'Monticello']","Monticello, Charlottesville City",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-96.376012,85000.0,95000.0,0,42.502864,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156349,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2MzQ5In0.eZLHKlkriICoA0imP6jMnF9iAkeGWsVclzgtZE1gq0s,https://www.adzuna.com/land/ad/5725156349?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=BEC158A21D0F2940CEE1429A71692D3D9BDEACFC,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Woodbury County', 'Sioux City']","Sioux City, Woodbury County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-89.602246,85000.0,95000.0,0,44.972004,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156310,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjMxMCIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.LQcrLIaJidUdHkhyA23wuSo9z2BPCmJXATCNBQcqdto,https://www.adzuna.com/land/ad/5725156310?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=571E84F02BC65571A1D62EC3BC33D5B024EBF311,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marathon County', 'Schofield']","Schofield, Marathon County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-97.139431,85000.0,95000.0,0,31.551285,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156276,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2Mjc2In0.fEuRuLTx46oi5NvpWytJpILilvJqj9qxJ65PUJVGsCY,https://www.adzuna.com/land/ad/5725156276?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=F3C646A7B0257EB48344BCE10D08EB68325B822E,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'McLennan County', 'Waco']","Waco, McLennan County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-88.176764,85000.0,95000.0,0,39.488789,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156292,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjI5MiIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.o6fH31WIpqFOAFGVtXQmRCspnRhPMikYWSaK3m92Mbw,https://www.adzuna.com/land/ad/5725156292?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=30C6D9C9B93DE6CBE3BBDC3D96BF8D5A05B748CE,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Coles County', 'Charleston']","Charleston, Coles County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-85.6781,85000.0,95000.0,0,40.0564,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156250,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjI1MCIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.srXTIP2is4bbXulAIyxMdUMUiv7xdFyQ2r12hEA3Q8o,https://www.adzuna.com/land/ad/5725156250?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=27D2CE11E655B95986997AA27CDF9B1DD8283213,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Indiana', 'Madison County', 'Anderson']","Anderson, Madison County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-77.03508,85000.0,95000.0,0,41.2674,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156311,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2MzExIn0.g6UuuHvdV0MQT4vLhMevJ1I7IH2xwI7TS6xJNo9byJ8,https://www.adzuna.com/land/ad/5725156311?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=7D8F6990D85544D694335E880974A1B0874DECC4,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lycoming County', 'Williamsport']","Williamsport, Lycoming County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-90.675829,85000.0,95000.0,0,40.459178,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156334,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjMzNCIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.5tl8S_A220BG9rxCRTkaYPP7MS0dgc1KZFPiDdS06Cg,https://www.adzuna.com/land/ad/5725156334?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=55A88971BC70ACB3F0A9850A4E86454AB9FEF0C2,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McDonough County', 'Macomb']","Macomb, McDonough County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-89.395945,85000.0,95000.0,0,43.062577,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156344,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjM0NCIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.NJh5ird3F5gVosVXeIGxA3suCeBbF4MWsQYsXN8bzGk,https://www.adzuna.com/land/ad/5725156344?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=1D3B312607C6055D55B6EEDFE38CA971504BC6DB,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Madison']","Madison, Dane County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-88.83564,85000.0,95000.0,0,41.37612,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156303,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjMwMyIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.cHHwKyOWsDc84ZdsTDD6TUHwmPb0_HWDva1AWeZFYuw,https://www.adzuna.com/land/ad/5725156303?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=0C6F092AA377FD2B2BEF548FFEB3B3DC08AD2D58,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'LaSalle County', 'Ottawa']","Ottawa, LaSalle County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-96.73263,85000.0,95000.0,0,43.557372,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156326,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2MzI2In0.TR_Lz5j0dFbRuctAf9YiIp03LzcFEZaLQEKM4oQ6wO8,https://www.adzuna.com/land/ad/5725156326?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=930A6936AED9FD9222651DDB2AF7F1328CDD2559,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Dakota', 'Minnehaha County', 'Sioux Falls']","Sioux Falls, Minnehaha County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-91.221296,85000.0,95000.0,0,43.797252,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156283,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2MjgzIn0.VHJLJYp2L-Ps-TLIKARddciVJaeQwJV-VHD18X9AzwY,https://www.adzuna.com/land/ad/5725156283?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=6821324300A49383C1D1126BC88D6EFACD0E275D,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'La Crosse County', 'La Crosse']","La Crosse, La Crosse County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-90.685279,85000.0,95000.0,0,42.515007,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156272,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2MjcyIn0.PGGu4XKzRilIGTtrYKboGQPdlpX6Gt31s5iqtFMMzY0,https://www.adzuna.com/land/ad/5725156272?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=CAB2EE904CAD1B2ED0A1DF38EE4F70210E47EB7B,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Dubuque County', 'Center Grove']","Center Grove, Dubuque County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-83.72212,85000.0,95000.0,0,32.893753,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156347,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjM0NyIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.L5UGxBSZv8-v5XPUbhF88O37xKy-iZ7zQOe_NMO_j0Q,https://www.adzuna.com/land/ad/5725156347?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=F69C738016B9A51676FBE503E4506B5233C98B2D,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Bibb County', 'Payne']","Payne, Bibb County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-94.872608,85000.0,95000.0,0,47.495056,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156315,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjMxNSIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.94ufygx8Qcfwfcn5BYdcejJ_dGkB3oTRsWtC-BjDtIE,https://www.adzuna.com/land/ad/5725156315?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=E77CE67BEB48F65B0E03EC5BB9BAFEDE996F012A,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Beltrami County', 'Bemidji']","Bemidji, Beltrami County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-99.769676,85000.0,95000.0,0,35.815989,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156282,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2MjgyIn0.J0GwJM93bNvYDCx7f9h_g4SyqgzGBhbeIMyJiNnNbgI,https://www.adzuna.com/land/ad/5725156282?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=62473B2E792D85B15CEBB559952BA15F0F3BE157,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Roger Mills County', 'Cheyenne']","Cheyenne, Roger Mills County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-90.577867,85000.0,95000.0,0,41.523166,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156267,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjI2NyIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.E5YbsIlJig2orMoUWbQg31_9GpbeRi_iUwdyRkAqVi4,https://www.adzuna.com/land/ad/5725156267?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=70C5CF9FC061B28FE904315AA62D4CE296ADBB96,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Scott County', 'Davenport']","Davenport, Scott County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-89.395945,85000.0,95000.0,0,43.062577,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156257,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRURUUTJudE04UkdIWTliQTNZZkl4USIsImkiOiI1NzI1MTU2MjU3In0.9aq7e2LBhj9gi_eUQr7Eaaaq7y2c2rzFHSvgmfXSSyg,https://www.adzuna.com/land/ad/5725156257?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=C39EF56DAA1FE96BBCA86BAA36AB7C303BE665B6,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Madison']","Madison, Dane County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-82.916373,85000.0,95000.0,0,32.0903,2026-05-10T09:01:56Z,"Hiring CDL-A Truck Driver – Flatbed Division. Job Highlights: Average annual earnings: $85K Starting pay: $0.61 - $0.63CPM based on experience Top performer earnings: $95K Home time: Out 14-21 days based on location Hiring bonus: $6,000 Stop pay: $30/stop Securement pay; $25/stop Tarp pay: $50/stop Over dimensional pay: $75-$200 based on miles $400 for any load over 64K $100 for each loaded border crossing for drivers who choose to go to Canada All trucks are 3 years old or newer - average age …",Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - $85k - $95k per year - Koch Trucking,5725156270,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NjI3MCIsInMiOiJFRFRRMm50TThSR0hZOWJBM1lmSXhRIn0.WSsYqZlFCfJFc44B59JLYEcCDwpVAENAZdt47NjPMlI,https://www.adzuna.com/land/ad/5725156270?se=EDTQ2ntM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=D3C233FAD45F75077013BD0AA6F84FF9CE85EBFF,full_time,Koch Trucking,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Telfair County', 'Helena']","Helena, Telfair County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
