salary_is_predicted,id,adref,created,contract_time,salary_min,__CLASS__,salary_max,description,redirect_url,latitude,longitude,title,location.__CLASS__,location.area,location.display_name,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,contract_type
0,5840308382,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM4MiIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.gmnVXKcCYbh8jwvQrBvcBaJyPBpaLxOYGQDV4Q8V5c4,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308382?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=9CDF5B82C6C2470F5DBFDEEA1628A94D4E3B7A00,33.996485,-81.030183,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Market']","Market, Richland County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308417,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnMxSkdTT1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzA4NDE3In0.M7AIzK0HA9IEckUELIK-i3Fs8P0PeMBLkT84_t_ziVQ,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308417?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=97D26282B2A2533CF674063B1CD19F5BB134E96C,35.906704,-81.542131,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Caldwell County', 'Lenoir']","Lenoir, Caldwell County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308373,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM3MyIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.L40ZmG5Z_Y5G8e-L9REPQrsPGyKFHbZxr6Zm07xv8bk,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308373?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=946F9E845CB3502D126340556109D3F103101A65,35.688696,-78.662695,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Raleigh', 'West Raleigh']","West Raleigh, Raleigh",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308414,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODQxNCIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.J3LqO8dTkAT4LxAPikqcLWVva0M1KixXgCW66EBaOIA,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308414?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=B06D357E4E732B0F099C99528D2B019FE6CAC440,28.139641,-80.658262,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Florida', 'Brevard County', 'Eau Gallie']","Eau Gallie, Brevard County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308375,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM3NSIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.8u7JoysL_kfmzgvPKH6ACk5dF0Jv5dfwKI5w5JSkLrk,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308375?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=22127E4062FDCAEEF9FCA614ECB008B388BB0725,34.829463,-82.340884,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Greenville County', 'Batesville']","Batesville, Greenville County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308398,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnMxSkdTT1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzA4Mzk4In0.voQ2EYhs7sbkngUp7hYaYdnv5BA7PRkvDGdevnjC07M,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308398?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=348444C5CD9FCA4F0B479910817089795A6BE3FB,37.548777,-78.463347,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Virginia', 'Buckingham County', 'Dillwyn']","Dillwyn, Buckingham County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308394,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnMxSkdTT1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzA4Mzk0In0.zTNBKppoh3eOSHF5ReD4RoiTA6gNlTj21AqlGOBLHsE,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308394?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=BD48F8E404D4836466AFE793E3DCE8AEE3D967A2,38.009516,-78.482498,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Virginia', 'Charlottesville City', 'Monticello']","Monticello, Charlottesville City",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308410,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnMxSkdTT1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzA4NDEwIn0.fhkHwUtwog5YbwsY6LVksaqPWRh_E4qJmr6XCnrC93Y,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308410?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=B9B106435645DF86722D7FADA457563D95C16477,28.364299,-80.74762,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Florida', 'Brevard County', 'Cocoa']","Cocoa, Brevard County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308401,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODQwMSIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.RaT2_Gz1-BG60GR8fKIuALTQick9hDvjUq7JkiT6Brw,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308401?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=83890DEE29C225AB53CDC9191787C54241849959,33.97432,-83.363915,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Georgia', 'Clarke County', 'Athens']","Athens, Clarke County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308357,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM1NyIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.bFoUCnFmoQAa_xFLgXssVTZvjz0uR8yVxcZN_eO7bPc,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308357?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=52624F5552E2F2ADC25D177F5A9CB9ED0B649207,34.829463,-82.340884,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Greenville County', 'Batesville']","Batesville, Greenville County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308379,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM3OSIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.4M5ue1JEmmTS3j_7JnYwXT4GNalTO-jiABJwKCvfp6o,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308379?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=40F92B9968A4EC51EF2D9966BA8EBD58424EEAEF,28.541508,-81.374139,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Florida', 'Orange County', 'Orlando']","Orlando, Orange County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308361,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM2MSIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.GwS9-fM0tBsBf0s6BRu61EyF7qWYkBX5L1QdZu9CeLE,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308361?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=FD610213D7B4A2C5FA262755F91D6373B55B0F13,34.705111,-86.959203,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Alabama', 'Limestone County', 'Tanner']","Tanner, Limestone County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308393,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnMxSkdTT1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzA4MzkzIn0.-eQ3Ye9ixNo8zzrBwRkGlqJXvgf6Vfg3kyLBvUHMc7E,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308393?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=98F2DB4CF4AAA975BAF436F7D972A99FE3F24669,35.983546,-77.968768,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Nash County', 'Nashville']","Nashville, Nash County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308353,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM1MyIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.fkO4iPqDuUQuH4O0OhoY0joVoFKiu5MXsx6ojTquMEI,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308353?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=A553466BE3F8DF801AA5AFA22A90615FA1E79E2F,35.078821,-78.888273,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cumberland County', 'Haymount']","Haymount, Cumberland County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308383,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM4MyIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.VyCQ-EQF-5OemHmjjaD37jJkquuOcrt-ZGpeqGtbwuA,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308383?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=0EE0058CF0AE6D26D220B0DA68A323396268CEF8,38.2923,-77.49108,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fredericksburg City', 'Enon']","Enon, Fredericksburg City",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308374,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM3NCIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.CGp9GufXjCZvvpjbpD92686_P7CMQ-3fj3R8ho1Uc0I,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308374?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=3EEC9ECD366C689443C12B55B963B817DD324DC1,33.519379,-86.807562,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308400,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnMxSkdTT1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzA4NDAwIn0.po-SFhlzlyy-udgGWSTNmrM-GB-yxhxc6g46Xxo3zxk,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308400?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=7539B9FF9089D3C6CB6915D87B7237EF72332D0F,37.548777,-78.463347,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Virginia', 'Buckingham County', 'Dillwyn']","Dillwyn, Buckingham County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308371,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM3MSIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.OzgjL_50U8RHDwAqffAhi4vWnPPaSCehc2oYdVLxtrQ,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308371?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=2B86A5BAC6EB88DE2753D7D22F69BD7FB80FB9A0,36.070282,-79.771856,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Guilford County', 'Greensboro']","Greensboro, Guilford County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308354,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM1NCIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.g_3mDTPZ0MAoHD5d56eYNDcwdinTAU9J73yho6g7vXA,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308354?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=8447A916F9273C3DBBE9D7F605886BAA2DFDAD88,36.103638,-80.215929,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Forsyth County', 'Winston Salem']","Winston Salem, Forsyth County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308396,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnMxSkdTT1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzA4Mzk2In0.xqMPdwWpdBot0jHc36z1PJmeQ5NTTvkPDeU0I6-15xI,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308396?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=DF8FF5028DB5D65B41D447B46E385F145B290C9D,38.009516,-78.482498,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'Virginia', 'Charlottesville City', 'Monticello']","Monticello, Charlottesville City",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
0,5840308358,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwODM1OCIsInMiOiJOczFKR1NPWDhSR195YVNtQjBkbkhBIn0.TD6TkZl0GG-fbXEBbocar3MlMl5rjMGJhvRlcuab26I,2026-08-13T09:38:53Z,full_time,0.0,Adzuna::API::Response::Job,78000.0,"Hiring CDL-A Truck Drivers Near You!. CDL-A Truck Driver Don’t miss out! Join PAM now as an experienced truck driver! Call us today to speak with a recruiter! About PAM: Join a company that’s been driving success for over 40 years. PAM Transport started in 1980 with just five trucks and has grown into an international carrier serving the U.S., Canada, and Mexico. We’re proud to offer the opportunities of a large company while maintaining the small-town community feel that sets us apart. At PAM,…",https://www.adzuna.com/land/ad/5840308358?se=Ns1JGSOX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=5F7980D90548488820449A3C47C3D4552418ADAE,34.829463,-82.340884,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.5k per week - Pam Transport Inc.,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Greenville County', 'Batesville']","Batesville, Greenville County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Pam Transport Inc.,
