salary_min,title,salary_max,adref,id,created,longitude,description,latitude,salary_is_predicted,__CLASS__,redirect_url,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,category.__CLASS__,category.tag,category.label,contract_time,contract_type
44227.48,"Registered Behavior Technician ($1,000 Bonus!)",44227.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjY4In0.F3cBeqFAApnkMCZYAby3nuTAXoxrCl7T-_8J5xBlcfk,5699073668,2026-04-14T10:31:06Z,-117.4386,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $18.50 - $22.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",34.000899,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073668?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=DDEED963A16C12281A25A5FCAC9EFB14C25AAEC7,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Rubidoux']","Rubidoux, Riverside County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35250.5,"Registered Behavior Technician ($1,000 Bonus!)",35250.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjc0In0.f409osuH7pxR3jpxfERXf8zZOyv8zAqtg0MP5o9-nVA,5699073674,2026-04-14T10:31:06Z,-117.2517,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $18.50 - $22.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",34.052166,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073674?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=487787F924788264069CB8B9283C33104C90A938,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Bernardino County', 'Loma Linda']","Loma Linda, San Bernardino County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
40889.26,"Registered Behavior Technician ($1,000 Bonus!)",40889.26,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjcyIn0.CsrBoR9vIfylMX4W2kQhRbhvtOp08H2V-vrW7Xx8UIg,5699073672,2026-04-14T10:31:06Z,-117.362698,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $18.50 - $22.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",33.941205,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073672?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=DF0F1DC9DAEA21F8C9B1F34BABF59E46E8E43206,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Canyon Crest']","Canyon Crest, Riverside County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
32318.93,"Registered Behavior Technician ($1,000 Bonus!)",32318.93,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjgzIn0.boVTRRXqHMV0OQA_EKvx3mVBt92sm10LEJvkScfbbSo,5699073683,2026-04-14T10:31:06Z,-117.397363,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $18.50 - $22.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",33.940437,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073683?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=F34AB552D2217B779BFFA99F6512043BDC64C032,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Casa Blanca']","Casa Blanca, Riverside County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34907.63,"Registered Behavior Technician ($1,000 Bonus!)",34907.63,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzY3NiIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.27zexmFlLQDZHIv3Cds_qodEyyExE6L_b6oZDm-kLgY,5699073676,2026-04-14T10:31:06Z,-117.26746,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $18.50 - $22.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",34.12707,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073676?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=A535C71A2FEF5C35E0B48A4FA6E595E17D1F68BA,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Bernardino County', 'Patton']","Patton, San Bernardino County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34431.26,"Registered Behavior Technician ($1,000 Bonus!)",34431.26,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjYxIn0.KllgnioG0zuTwoLfLjGfWGxuX0RwkgSi0g_KMoFVriU,5699073661,2026-04-14T10:31:06Z,-117.160317,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $20.50 - $24.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",32.675792,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073661?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=0E4DE651A97BCDBB2B61B812311D50391FE2756A,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Coronado']","Coronado, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
30180.0,"Registered Behavior Technician ($1,000 Bonus!)",30180.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzY3MCIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.L4JwOfnM4jw9GObPdX-c5Rib7wchcjSIf3I1yRKIsJI,5699073670,2026-04-14T10:31:06Z,-117.3001,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $18.50 - $22.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",34.1428,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073670?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=5DE17CF6BD372689E92EA36EA3C94A6F55AC1DFA,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Bernardino County', 'Arrowhead Farms']","Arrowhead Farms, San Bernardino County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35256.34,"Registered Behavior Technician ($1,000 Bonus!)",35256.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjY2In0.jlppo56mi-eIH7oQ0OAAEcwFIO8tF_woweo77yb2x4c,5699073666,2026-04-14T10:31:06Z,-117.07996,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $20.50 - $24.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",32.98531,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073666?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=B69BF0F1F765C0DE3EC1FE095D38C308720056DE,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Rancho Bernardo']","Rancho Bernardo, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
59706.62,Registered Behavior Technician (Guaranteed Hours),59706.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjc4In0.wdGPug80ddrZFYF5jW5H7dCyqswHK4QR6DsZ3QL-dgY,5699073678,2026-04-14T10:31:06Z,-119.20578,"If you are a Registered Behavior Technician looking for a position that offers a set weekday work schedule, we'd love to talk to you! This position takes place at one of our new centers! This position offers: Set weekday schedule: Guaranteed 30 hours Block scheduling, working in teams Benefits and Compensation: $20.50 - $24.50 / hour Full benefits 1st of the month after 30 days of full-time employment 401(k) plus company match Paid time off 10 paid holidays Paid training Opportunity to get your…",34.25088,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073678?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=FC6FC066C45B0824B1BF5404169A7CD2447AC00D,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'Ventura County', 'San Buenaventura']","San Buenaventura, Ventura County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
50554.38,Registered Behavior Technician - Midday Hours,50554.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzU5OSIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.cYGbn8KSky7fn-S17sWqSYIHS06l9FlKJW_tT250ZQg,5699073599,2026-04-14T10:31:05Z,-117.05982,"Immediate part-time positions available working onsite in home settings. Benefits of Being a Registered Behavior Technician: $25.00 / hour (RBT certification required) Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period Referral bonus program Free continuing education opportunities Free CPR and safety training Connection and support (free financial advice, free counseling…",32.7651,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073599?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=8E8B6C556C4458DB40D70617A651DD86554A9341,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Lemon Grove']","Lemon Grove, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
46321.1,Registered Behavior Technician - Daytime Hours,46321.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzU5NCIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.gzTwqOw79-J_EK13KcTY_18XRv-cH9haJtkhEtYbLu8,5699073594,2026-04-14T10:31:05Z,-117.1335,"Immediate part-time positions available working onsite in home settings. Benefits of Being a Registered Behavior Technician: $25.00 / hour (RBT certification required) Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period Referral bonus program Free continuing education opportunities Free CPR and safety training Connection and support (free financial advice, free counseling…",32.697,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073594?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=85355611C733B6F27B3E73D2F3BFFC348553A9C6,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Nas North Island']","Nas North Island, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
39225.96,"Registered Behavior Technician ($1,000 Bonus!)",39225.96,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjQ5In0.LLGKcNUU_nCXYBK5XIU_KficF5Qj-3E8GQJPqxAMlSQ,5699073649,2026-04-14T10:31:05Z,-117.014463,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $20.00 - $24.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",33.741069,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073649?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=BD8A85A90982764D93555A6989987430BA4A7A43,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Hemet']","Hemet, Riverside County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
46321.1,Registered Behavior Technician - Daytime Hours,46321.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzY1NCIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.zS08jAA4YOsKwRGA0ix3aw1FfQCWtvGJpAri0Pc0rVs,5699073654,2026-04-14T10:31:05Z,-117.07996,"Immediate part-time positions available working onsite in home settings. Benefits of Being a Registered Behavior Technician: $25.00 / hour (RBT certification required) Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period Referral bonus program Free continuing education opportunities Free CPR and safety training Connection and support (free financial advice, free counseling…",32.98531,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073654?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=D6C02A13B3490BAB475A084AF7557D23F265E0AD,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Rancho Bernardo']","Rancho Bernardo, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
6719.0,"Travel Nurse RN - Neonatal Intensive Care Unit - $1,680 per week in Birmingham, AL",6719.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjE1In0.ePyvBR5Dob7YzuQfIx1eWZ8hdXv7wNaWWqYeHiTGR5w,5699073615,2026-04-14T10:31:05Z,-86.8,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Birmingham, AL Agency: OneStaff Medical Pay: $1,680 per week Shift Information: Rotating - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we are here to stand by your side and help you find your dream assignment anywhere in this gre…",33.52,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073615?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=7263933BF4C32F5BB8EAB859257AF9CE1684A570,Adzuna::API::Response::Company,OneStaff Medical,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,contract
43842.97,"Registered Behavior Technician ($1,000 Bonus!)",43842.97,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzY0MiIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.6kGY_OGYk4YfwZUlS4CFRp0DDsbyUkWd_d__1Wvi-5c,5699073642,2026-04-14T10:31:05Z,-117.101063,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $20.00 - $24.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",33.6143,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073642?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=2D39E5057BF03B467122D9014ED75E2E7ED091A0,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Rancho California']","Rancho California, Riverside County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
42842.22,"Registered Behavior Technician ($1,000 Bonus!)",42842.22,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjA2In0.ClhfnPVQBT_k-DoLFHrUwo6Bq0HIFRFFhsGAkDBLze8,5699073606,2026-04-14T10:31:05Z,-119.19154,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $20.00 - $24.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",34.14754,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073606?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=050419056AD4338318FF5F2A1A045793EBCE3EBF,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'Ventura County', 'Port Hueneme']","Port Hueneme, Ventura County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
38145.24,"Registered Behavior Technician ($1,000 Bonus!)",38145.24,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNjM5In0.ZuKPv3OZCkVq7BO9pcpr0yhuz2yhZhNIGNRqf-A-KTk,5699073639,2026-04-14T10:31:05Z,-117.055068,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $20.50 - $24.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",32.576214,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073639?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=732EBC3C6E44511CDE2B2685FD92793F0D592B27,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Nestor']","Nestor, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
41257.5,Registered Behavior Technician - Afternoon Hours,41257.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXZTLUlCSTQ4UkdJdmFYVzRReEZ3dyIsImkiOiI1Njk5MDczNTk3In0.6whWaoQKTOJNAIGKETZfYodBc52Rbl0Mh_SHh4xWXpc,5699073597,2026-04-14T10:31:05Z,-117.1335,"Immediate part-time positions available working onsite in home settings. Benefits of Being a Registered Behavior Technician: $25.00 / hour (RBT certification required) Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period Referral bonus program Free continuing education opportunities Free CPR and safety training Connection and support (free financial advice, free counseling…",32.697,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073597?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=0E78DCC657D736C4804D8D92C943D9E40181D2B4,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Nas North Island']","Nas North Island, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
46321.1,Registered Behavior Technician - Daytime Hours,46321.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzY1MiIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.NrRiEupgpds_2bPBW99g4RRK9FOV1Gh-PUdP8Uokkj4,5699073652,2026-04-14T10:31:05Z,-117.072787,"Immediate part-time positions available working onsite in home settings. Benefits of Being a Registered Behavior Technician: $25.00 / hour (RBT certification required) Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period Referral bonus program Free continuing education opportunities Free CPR and safety training Connection and support (free financial advice, free counseling…",32.667727,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073652?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=49FE3E7FEA5DD8C2C5A4894ABB6E027A7A1B662B,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Lincoln Acres']","Lincoln Acres, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
39834.52,"Registered Behavior Technician ($1,000 Bonus!)",39834.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzYzNiIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.cUP-O7OZRJkAp7qlwdRaBx-bBs5-4SrBbnQDBimSifg,5699073636,2026-04-14T10:31:05Z,-117.052738,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $20.50 - $24.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",32.558114,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073636?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=F4E8147A99EA6ED790B6DDE6FE79DA690E7D65F1,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'San Ysidro']","San Ysidro, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
54457.88,Registered Behavior Technician - Daytime Hours,54457.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzY0NSIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.DgZrPwMx-yGF_bHbtPVlRPRSza4tjXSjmOHAjlMJBbg,5699073645,2026-04-14T10:31:05Z,-117.091654,"Immediate part-time positions available working onsite in home settings. Benefits of Being a Registered Behavior Technician: $25.00 / hour (RBT certification required) Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period Referral bonus program Free continuing education opportunities Free CPR and safety training Connection and support (free financial advice, free counseling…",32.669116,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073645?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=E0BD7568FC1518197F3583C68C68B2ED4F21D44A,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'National City']","National City, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
60267.71,Registered Behavior Technician - Midday Hours,60267.71,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzYyOCIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.OB9i0rTYak9NK-lsCYpasI-_s417N4fi0fIHAuJWAr0,5699073628,2026-04-14T10:31:05Z,-117.284595,"Immediate part-time positions available working onsite in home settings. Benefits of Being a Registered Behavior Technician: $25.00 / hour (RBT certification required) Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period Referral bonus program Free continuing education opportunities Free CPR and safety training Connection and support (free financial advice, free counseling…",33.199351,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073628?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=8E6650BDFC74CC5B16E152B4F78586580B694F87,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'Vista']","Vista, San Diego County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
40013.36,"Registered Behavior Technician ($1,000 Bonus!)",40013.36,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA3MzYwOSIsInMiOiJFdlMtSUJJNDhSR0l2YVhXNFF4Rnd3In0.70OHlIvhOpM6beJE8lx8moeEDTmxLSyV8DLg_jkiBrQ,5699073609,2026-04-14T10:31:05Z,-117.724364,"$1,000 bonus for experienced, certified Registered Behavior Technicians. Immediate part-time positions available working onsite in centers or home settings. Benefits of Being a Registered Behavior Technician: $18.50 - $22.50 / hour - depending on RBT experience $1,000 bonus Paid drive time/ mileage reimbursement Paid time off earned for every hour worked Premium pay for evenings, weekends and holidays Cell phone stipend 401(k) plus company match, full immediate, vesting, funded every pay period…",33.974902,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699073609?se=EvS-IBI48RGIvaXW4QxFww&utm_medium=api&utm_source=abfa41a4&v=2ACE2CDD262AB133DE4C8AD1FCD628FB481E520A,Adzuna::API::Response::Company,ABS Kids,Adzuna::API::Response::Location,"['US', 'California', 'San Bernardino County', 'Chino Hills']","Chino Hills, San Bernardino County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
