redirect_url,id,title,salary_is_predicted,latitude,salary_max,salary_min,created,adref,description,longitude,__CLASS__,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
https://www.adzuna.com/land/ad/5855398046?se=YPrI94yg8RGGo5teebvCKw&utm_medium=api&utm_source=abfa41a4&v=D5C7FF15241BADB4081E663A67DF7BA123FDFDA0,5855398046,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $2k - $2.2k per week - Hogan Transports,0,37.619752,114400.0,104000.0,2026-08-25T09:46:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5ODA0NiIsInMiOiJZUHJJOTR5ZzhSR0dvNXRlZWJ2Q0t3In0.N3mGWdxcycrNgYiKFEf-n3ifXxBe46MoY9zODoX4yYo,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-93.10711,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Buffalo, Dallas County","['US', 'Missouri', 'Dallas County', 'Buffalo']",full_time,
https://www.adzuna.com/land/ad/5855398039?se=YPrI94yg8RGGo5teebvCKw&utm_medium=api&utm_source=abfa41a4&v=CA177D4E0E2784E9C633023107E1F2ABD4A7F379,5855398039,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,35.511849,114400.0,104000.0,2026-08-25T09:46:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVBySTk0eWc4UkdHbzV0ZWVidkNLdyIsImkiOiI1ODU1Mzk4MDM5In0._Vs0hGHMyL4qSdBy_uVkQ0H6BP7y1d43X_lwgdvDTQ4,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-98.970091,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Clinton, Custer County","['US', 'Oklahoma', 'Custer County', 'Clinton']",full_time,
https://www.adzuna.com/land/ad/5855398007?se=YPrI94yg8RGGo5teebvCKw&utm_medium=api&utm_source=abfa41a4&v=3049A7C326DF16366DFD6F2E6E330F24F9EFA8E7,5855398007,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,32.554196,114400.0,104000.0,2026-08-25T09:46:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5ODAwNyIsInMiOiJZUHJJOTR5ZzhSR0dvNXRlZWJ2Q0t3In0.WZnRLE2GuINXvuhsks3KVteNGtqiFAKfFioVNFUl4dM,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-94.382258,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Marshall, Harrison County","['US', 'Texas', 'Harrison County', 'Marshall']",full_time,
https://www.adzuna.com/land/ad/5855398040?se=YPrI94yg8RGGo5teebvCKw&utm_medium=api&utm_source=abfa41a4&v=50BBCC0FAF6FCE07974FD1503A3C653C624253B0,5855398040,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $2k - $2.2k per week - Hogan Transports,0,37.60302,114400.0,104000.0,2026-08-25T09:46:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVBySTk0eWc4UkdHbzV0ZWVidkNLdyIsImkiOiI1ODU1Mzk4MDQwIn0._RhjSahNrXIgmybzOpve5flulSt8q0b_70pZJ6dr_Rs,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-93.41394,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bolivar, Polk County","['US', 'Missouri', 'Polk County', 'Bolivar']",full_time,
https://www.adzuna.com/land/ad/5855398021?se=YPrI94yg8RGGo5teebvCKw&utm_medium=api&utm_source=abfa41a4&v=092ACE8B04F504F9ACA2BE10760893AD4E7A4B91,5855398021,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,39.197546,114400.0,104000.0,2026-08-25T09:46:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVBySTk0eWc4UkdHbzV0ZWVidkNLdyIsImkiOiI1ODU1Mzk4MDIxIn0.lfwxY7xtH3HPH8QhDks9qIIVzcRhTADE1eBwsPruDvQ,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-92.146819,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Centralia, Boone County","['US', 'Missouri', 'Boone County', 'Centralia']",full_time,
https://www.adzuna.com/land/ad/5855398038?se=YPrI94yg8RGGo5teebvCKw&utm_medium=api&utm_source=abfa41a4&v=296EC822A184E9E49CF1677E35241A4ADF435586,5855398038,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,35.511849,114400.0,104000.0,2026-08-25T09:46:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVBySTk0eWc4UkdHbzV0ZWVidkNLdyIsImkiOiI1ODU1Mzk4MDM4In0.rXfg0X1vS3uwHk9F2jQ8j2ZxHlZ0udc2uLlL98n41LE,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-98.970091,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Clinton, Custer County","['US', 'Oklahoma', 'Custer County', 'Clinton']",full_time,
https://www.adzuna.com/land/ad/5855397993?se=YPrI94yg8RGGo5teebvCKw&utm_medium=api&utm_source=abfa41a4&v=79A7D2C01548CBE34CB1CCBB54FB3AAF128E6507,5855397993,CDL-A OTR Reefer Driver,1,33.926491,156078.25,156078.25,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVBySTk0eWc4UkdHbzV0ZWVidkNLdyIsImkiOiI1ODU1Mzk3OTkzIn0.YU3OYr_29UzyRdUGae9he_OgWZBiDyCd6N969Rq1XdE,"Job Description Job Description Navajo Express is a third-generation, family-owned carrier celebrating 45 years in business, and we're still growing. In 2025, the Colorado Motor Carrier's Association recognized us with the Grand Fleet Trophy for Most Improved Safety Record in Colorado. Come find your lane with us! What You'll Do Run OTR refrigerated freight across our network with 99% no-touch loads Average 2,600–3,000 miles per week Earn 1 day of hometime for every week out, with new hometime …",-92.161255,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Navajo Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Toledo, Cleveland County","['US', 'Arkansas', 'Cleveland County', 'Toledo']",,
https://www.adzuna.com/land/ad/5855397992?se=YPrI94yg8RGGo5teebvCKw&utm_medium=api&utm_source=abfa41a4&v=BAB361A0A2C04C376D10AF1AF6FC340A8067025D,5855397992,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,38.537254,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5Nzk5MiIsInMiOiJZUHJJOTR5ZzhSR0dvNXRlZWJ2Q0t3In0.IeRk6Lt82-6YKCSjg7VenGAyZcoYyTKxKR_ikB6pxqI,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-92.144584,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Wardsville, Cole County","['US', 'Missouri', 'Cole County', 'Wardsville']",full_time,
https://www.adzuna.com/land/ad/5855398004?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=D3A86EC837D745D1B7B603858E5C201F52F9CC27,5855398004,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $2k - $2.2k per week - Hogan Transports,0,38.932251,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUs4SS1ZeWc4UkdhWktUZVVKZHdiZyIsImkiOiI1ODU1Mzk4MDA0In0.kZ75EjCbeKPTqYlxvrDxHowEQ271wXZ43AI7jAIa9nc,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-92.302776,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Pierpont, Boone County","['US', 'Missouri', 'Boone County', 'Pierpont']",full_time,
https://www.adzuna.com/land/ad/5855397961?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=FB8C565A701598EB82579B69F629AD485BFE5308,5855397961,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,39.419101,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5Nzk2MSIsInMiOiJpSzhJLVl5ZzhSR2FaS1RlVUpkd2JnIn0.Gbs-Ow0cqJ6h7FYMr9PCf3RRymDuo1sLwOzlqiALS28,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-92.439202,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Moberly, Randolph County","['US', 'Missouri', 'Randolph County', 'Moberly']",full_time,
https://www.adzuna.com/land/ad/5855397997?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=E8CE00795DF75CD20C04781C6AA6C2307F192F23,5855397997,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,38.537254,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUs4SS1ZeWc4UkdhWktUZVVKZHdiZyIsImkiOiI1ODU1Mzk3OTk3In0.O3x8mW_RVG-NNzxrVCjP1q-lH-KgRw_5G98pl4iWzsA,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-92.144584,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Wardsville, Cole County","['US', 'Missouri', 'Cole County', 'Wardsville']",full_time,
https://www.adzuna.com/land/ad/5855397965?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=DC6E193E24C242E253189D3890B7FD3604BC6FD2,5855397965,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,40.078522,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUs4SS1ZeWc4UkdhWktUZVVKZHdiZyIsImkiOiI1ODU1Mzk3OTY1In0.q8yf_8ihZ0pbioMpb8cjm0V1YDJwmXLd1CM3bKxvZlA,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-93.609783,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Trenton, Grundy County","['US', 'Missouri', 'Grundy County', 'Trenton']",full_time,
https://www.adzuna.com/land/ad/5855398000?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=1F6832D839AACC1448BBEC6A307614188DDB9890,5855398000,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,38.849548,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5ODAwMCIsInMiOiJpSzhJLVl5ZzhSR2FaS1RlVUpkd2JnIn0.hiAzxBxZrewD_Wwjcs2FtZiq90CM84lwcQIbK0CBISk,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-91.966613,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fulton, Callaway County","['US', 'Missouri', 'Callaway County', 'Fulton']",full_time,
https://www.adzuna.com/land/ad/5855397958?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=ED56647E4B63CDB429018E13111BFEFF1781408E,5855397958,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,39.419101,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5Nzk1OCIsInMiOiJpSzhJLVl5ZzhSR2FaS1RlVUpkd2JnIn0.cgSYaT1Y6XaykGR5baWGJcmiuqq3ZSMbCkxAADfGYRk,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-92.439202,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Moberly, Randolph County","['US', 'Missouri', 'Randolph County', 'Moberly']",full_time,
https://www.adzuna.com/land/ad/5855397975?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=6D8AF22514369E39945B0544EDA27D4D3B811548,5855397975,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,39.7881,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUs4SS1ZeWc4UkdhWktUZVVKZHdiZyIsImkiOiI1ODU1Mzk3OTc1In0.iVqTKhKaCoBaVW84Xs8tBuEvqkJQs5C03P5eGuEKRIc,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-93.07704,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Brookfield, Linn County","['US', 'Missouri', 'Linn County', 'Brookfield']",full_time,
https://www.adzuna.com/land/ad/5855397984?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=25E95D6BCC1E5B66A08D38CAA868119DE4E81311,5855397984,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $2k - $2.2k per week - Hogan Transports,0,39.740846,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5Nzk4NCIsInMiOiJpSzhJLVl5ZzhSR2FaS1RlVUpkd2JnIn0.t-JzvnzmVM65u7N7brU9lFqeADvcWWHfRvAy6goT9D0,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-92.470428,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Macon, Macon County","['US', 'Missouri', 'Macon County', 'Macon']",full_time,
https://www.adzuna.com/land/ad/5855397988?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=A8552386CB0296BA3EC42A5ED97DAD496AC67B46,5855397988,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,39.7881,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5Nzk4OCIsInMiOiJpSzhJLVl5ZzhSR2FaS1RlVUpkd2JnIn0.nJKkqn_yTxAU40kFpP1Gl_cYWVyt_PnPcD97ETjqFC0,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-93.07704,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Brookfield, Linn County","['US', 'Missouri', 'Linn County', 'Brookfield']",full_time,
https://www.adzuna.com/land/ad/5855397976?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=730CCEC4ED9D385F9A0957CC95D22181D5533B5B,5855397976,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,39.648459,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5Nzk3NiIsInMiOiJpSzhJLVl5ZzhSR2FaS1RlVUpkd2JnIn0.gTuS22MxBkb74slsb0fWBCyH2OOdnvmNbBg7Wd7BgUg,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-91.72243,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Monroe City, Monroe County","['US', 'Missouri', 'Monroe County', 'Monroe City']",full_time,
https://www.adzuna.com/land/ad/5855398003?se=iK8I-Yyg8RGaZKTeUJdwbg&utm_medium=api&utm_source=abfa41a4&v=2EF43A9E5A2981330456881E0FF5F35736720BFD,5855398003,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,0,38.932251,114400.0,104000.0,2026-08-25T09:46:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUs4SS1ZeWc4UkdhWktUZVVKZHdiZyIsImkiOiI1ODU1Mzk4MDAzIn0.VgIgIpw-LTAk39YyJHfOXf90EOLMJmNOcnggbso290w,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $7,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers* $7,500 Sign-On Bonus for Experienced Drivers* Mileage Pay Increases Every 6 Months* Trainees average $95,000 in their first year Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses (up to $3,000 per referral) Sa…",-92.302776,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Pierpont, Boone County","['US', 'Missouri', 'Boone County', 'Pierpont']",full_time,
