created,salary_max,adref,salary_min,description,salary_is_predicted,title,id,redirect_url,__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,latitude,longitude,contract_type,contract_time
2026-04-03T09:05:53Z,108162.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjMyNSIsInMiOiIwcU1SWG1ZdjhSR2daUHRoOUNTa09RIn0.rJfauo_dshiFG3fKEgg9qsLzN1AddBhnk9YlV-0ufo8,108162.16,"Overview: - Setting: Outpatient - Compensation: $1,647 - $1,931 estimated weekly pay - Start: ASAP | open to 1-2 months out - Duration: 13 weeks | potential to extend - Guaranteed Hours: 40 - Benefits: Blue Cross Blue Shield medical benefits, paid housing or tax-free stipend, travel/license reimbursement, licensing team, and paid reward days - Referral Program: Refer a friend and earn $500 Click here for similar opportunities and more information about travel therapy staffing. Delta Healthcare …",1,Physical Therapist,5688732325,https://www.adzuna.com/land/ad/5688732325?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=BEFA11D43387246DDE700821D7A90060DC02D292,Adzuna::API::Response::Job,"['US', 'Colorado', 'Larimer County', 'Fort Collins']",Adzuna::API::Response::Location,"Fort Collins, Larimer County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,40.588966,-105.137591,,
2026-04-03T09:05:53Z,115852.85,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMHFNUlhtWXY4UkdnWlB0aDlDU2tPUSIsImkiOiI1Njg4NzMyMzQwIn0.HD0m7G4bYQXbhqoGtFVh2cMaxP4eqM2p6Qm_PAivGzw,115852.85,"Your future role at a glance Location: Pensacola, FL Facility: Ascension Sacred Heart Pensacola Department: Computerized Tomography CT Schedule: Night Shift | Full-time | 8:30pm - 7am Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 99,000 associates to bring their skills and expertise every day to reimagining healthcare, together. Re…",1,CT Technologist,5688732340,https://www.adzuna.com/land/ad/5688732340?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=6C70188F2553D5A859349B1037D820AB4FD69986,Adzuna::API::Response::Job,"['US', 'Florida', 'Escambia County', 'Pensacola']",Adzuna::API::Response::Location,"Pensacola, Escambia County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Ascension,Adzuna::API::Response::Company,30.423724,-87.226997,,full_time
2026-04-03T09:05:53Z,53261.64,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMHFNUlhtWXY4UkdnWlB0aDlDU2tPUSIsImkiOiI1Njg4NzMyNDI3In0.xzWbZ812GQv92SyBpCUTeQT5wxnjAouGb49FFwkC4qk,53261.64,"Find your calling at Mercy! Position Details: Mercy Hospital OKC Department: Mother Baby Status: Full time (36 hrs/wk) Shift: Nights *Not currently accepting new graduate applications* Overview: We are high-paced, high-energy unit specializing in Obstetrics and Mother Baby, Well Newborn Care along Post Women’s Surgical unit. Within our unit we have: - 40-MB rooms - 15-LDR rooms - 14-High Risk Antepartum - 8-bed OBED unit - 4-LIBC Birthing Suites - 4-Pre Post Rooms - 3-OR suites (where we circul…",1,RN - Mother Baby / Nights,5688732427,https://www.adzuna.com/land/ad/5688732427?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=A54BD5F9A1EBEE6B28E821FBFF2E129F7D020D53,Adzuna::API::Response::Job,"['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,35.4678,-97.5164,,full_time
2026-04-03T09:05:53Z,105495.98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMHFNUlhtWXY4UkdnWlB0aDlDU2tPUSIsImkiOiI1Njg4NzMyNDAzIn0.z24P4jrS80zrgjiBNiulHF75e_M205P9ZRVfmg_I6uo,105495.98,"Overview: - Setting: Home Health - Compensation: $1,740 - $2,040 estimated weekly pay - Start: ASAP | open to 1-2 months out - Duration: 13 weeks | potential to extend - Guaranteed Hours: 40 - Benefits: Blue Cross Blue Shield medical benefits, paid housing or tax-free stipend, travel/license reimbursement, licensing team, and paid reward days - Referral Program: Refer a friend and earn $500 Click here for similar opportunities and more information about travel therapy staffing. Delta Healthcare…",1,Physical Therapist,5688732403,https://www.adzuna.com/land/ad/5688732403?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=4215409FF32E613475B95D3B33532D4E241225DE,Adzuna::API::Response::Job,"['US', 'Texas', 'Jefferson County', 'Beaumont']",Adzuna::API::Response::Location,"Beaumont, Jefferson County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,30.078046,-94.095104,,
2026-04-03T09:05:53Z,166459.88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMHFNUlhtWXY4UkdnWlB0aDlDU2tPUSIsImkiOiI1Njg4NzMyNDE4In0.L4PvGCPh1ltl-NIp2GNPuqdzBC_nKRZR0hnZ40FWyZM,166459.88,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",1,Cardiac Cath Lab - Cath Lab / Interventional Technologist,5688732418,https://www.adzuna.com/land/ad/5688732418?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=A34A7921F57BACF27EBD4313C36CB221E02FEEF4,Adzuna::API::Response::Job,"['US', 'Utah', 'Davis County', 'Layton']",Adzuna::API::Response::Location,"Layton, Davis County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Trusted Health,Adzuna::API::Response::Company,41.089937,-111.89263,,full_time
2026-04-03T09:05:53Z,63911.84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMHFNUlhtWXY4UkdnWlB0aDlDU2tPUSIsImkiOiI1Njg4NzMyMzc1In0.8H9XCC7VCn3M0G2ivjxjsiBiWgmRwQc-lBH3KvN0yZg,63911.84,"Find your calling at Mercy! Overview Perform radiographic procedures at a technical level, not requiring constant supervision of technical details. Assume responsibility for procedures performed. Performs related duties as assigned. Position Details: Mercy Clinics - Neurosurgery 701 S New Ballas Rd Creve Coeur, Missouri 63141 Perform radiographic procedures at a technical level, not requiring constant supervision of technical details. Assume responsibility for procedures performed. Performs rel…",1,Radiologic Technologist - Comprehensive Spine (F/T Days),5688732375,https://www.adzuna.com/land/ad/5688732375?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=9543520C8BF602C3C2AFB1BCF2C298B387CBD115,Adzuna::API::Response::Job,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Adzuna::API::Response::Location,"Saint Louis, Saint Louis County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,38.630539,-90.192822,,full_time
2026-04-03T09:05:53Z,76754.28,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMHFNUlhtWXY4UkdnWlB0aDlDU2tPUSIsImkiOiI1Njg4NzMyMzkwIn0.-MH3Mt0IPUOeVBtrElT1-0a1uKVhf7-Z49R5FULsqeg,76754.28,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",1,400.51101.2605 | Cardiology Cath - Cath Lab / Interventional Technologist,5688732390,https://www.adzuna.com/land/ad/5688732390?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=FBB2E19F29196E9F96C550B1138B6C621AE9A4EC,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Santa Fe County', 'Santa Fe']",Adzuna::API::Response::Location,"Santa Fe, Santa Fe County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Trusted Health,Adzuna::API::Response::Company,35.837206,-105.851313,,full_time
2026-04-03T09:05:53Z,76266.21,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMHFNUlhtWXY4UkdnWlB0aDlDU2tPUSIsImkiOiI1Njg4NzMyMzU3In0.06-iyeObVXWbrDDSIwHJxjdeU92104va5TGgJ6CbYXc,76266.21,"Find your calling at Mercy! Our mission is clear. We bring to life a healing ministry through our compassionate care and exceptional service. At Mercy, we believe in careers that match the unique gifts of unique individuals – careers that not only make the most of your skills and talents, but also your heart. Join us and discover why Modern Healthcare Magazine named us in its “Top 100 Places to Work.” Position Details: Mercy Clinic Springfield - Cancer Center - RadOnc Full-Time: Monday - Friday…",1,RN-Specialty,5688732357,https://www.adzuna.com/land/ad/5688732357?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=5C45B75503B931462324B5FDE5E406049416BB4E,Adzuna::API::Response::Job,"['US', 'Missouri', 'Greene County', 'Springfield']",Adzuna::API::Response::Location,"Springfield, Greene County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,37.22078,-93.328184,,full_time
2026-04-03T09:05:53Z,58202.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjM0MyIsInMiOiIwcU1SWG1ZdjhSR2daUHRoOUNTa09RIn0.eTsP1RPxg7YH6ZHuuZsC_GUWw1qXBehsm1PKkk8cSlU,58202.05,PT needed in George West Texas Position is for Long Term Care & Skilled Nursing : https://www.wellsentialhealth.org/location/cityview-nursing-and-rehabilitation-center/ Candidate needs to have Short Term Rehab experience and be familiar with the updated codes for Skilled Care Hours are Friday- Monday 8-5 (start/end times dependent on census - may start earler/later) 32-36 hour guarantee - potential for more hours based on census Provider will log hours each week from EMR which is Rehab Optima. …,1,Physical Therapist,5688732343,https://www.adzuna.com/land/ad/5688732343?se=0qMRXmYv8RGgZPth9CSkOQ&utm_medium=api&utm_source=abfa41a4&v=5D7074455532996BD6FF54A75388F03D69F42759,Adzuna::API::Response::Job,"['US', 'Texas', 'Live Oak County', 'George West']",Adzuna::API::Response::Location,"George West, Live Oak County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,28.3325,-98.117505,,part_time
2026-04-03T09:05:53Z,85703.12,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjMxNSIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.AnGx2P2BLuA4l9INXlE_LJcvyz0QXVDidkNCvn2ZLJY,85703.12,"COMPENSATION AND BENEFITS Physical Therapy / Director (PT) - $90,000 - $100,000 Salary (based on role: PT or Therapy Director, and experience level) - $10,000 Sign-On Bonus - $10,000 Annual Retention Bonus - $30,000 Student Loan Repayment Assistance - Relocation Assistance, Complimentary Health Care, and many additional benefits RESPONSIBILITIES AND FACILITY DETAILS Physical Therapy / Director (PT) - PT Setting: Inpatient and Outpatient, averaging 7 patients per day - Director Role: Oversee the…",1,Physical Therapist,5688732315,https://www.adzuna.com/land/ad/5688732315?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=B61D4BF9C3BCD96DA136B2E743171C610DEB871C,Adzuna::API::Response::Job,"['US', 'Alabama', 'Marengo County', 'Demopolis']",Adzuna::API::Response::Location,"Demopolis, Marengo County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,32.517636,-87.836402,permanent,
2026-04-03T09:05:53Z,86527.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjQxNSIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.PsWtDudLjMoiTe1P_98Brp-9fMrgOFnWydzM4kdy62Y,86527.66,"Job Description: Evaluates, plans, treats and implements care for patients in accordance with professional standards of the American Physical Therapy Association and policies and procedures of Essentia Health. Education Qualifications: - Bachelor's Degree, Master's Degree, or Doctorate Degrees from a physical therapy accredited program Key Responsibilities: - Provide therapy evaluation, develop individualized treatment plans, implement evidence-based interventions, provide patient/caregiver edu…",1,Physical Therapist - Acute Care (0.6 FLEX) - Fargo,5688732415,https://www.adzuna.com/land/ad/5688732415?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=DCE45D6A72CFA74B9E3F54575F7FD862C242FC54,Adzuna::API::Response::Job,"['US', 'North Dakota', 'Cass County', 'Fargo']",Adzuna::API::Response::Location,"Fargo, Cass County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Essentia Health,Adzuna::API::Response::Company,46.877186,-96.789803,,part_time
2026-04-03T09:05:53Z,72777.06,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemlFdFgyWXY4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg4NzMyMzQ0In0.Gy9KKp8T4Vh49ayylPgRDZVAUfehIH_cru6wwel45Kk,72777.06,"Join BoldAge PACE and Make a Difference! Why work with us? - A People First Environment: We make what is important to those we serve important to us. - Make an Impact: Enhance the quality of life for seniors. - Professional Growth: Access to training and career development. Competitive Compensation: BE PART OF OUR MISSION! Are you passionate about helping older adults live meaningful, independent lives at home with grace and dignity? BoldAge PACE is an all-inclusive program of care, personalize…",1,RN Care Manager - Hourly- Per Diem,5688732344,https://www.adzuna.com/land/ad/5688732344?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=B18E07AF0286F47BE86C431D6EE1DE16B5B53270,Adzuna::API::Response::Job,"['US', 'Ohio', 'Franklin County', 'Columbus']",Adzuna::API::Response::Location,"Columbus, Franklin County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,BoldAge PACE,Adzuna::API::Response::Company,40.103832,-83.020025,contract,part_time
2026-04-03T09:05:53Z,93223.29,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjQzMSIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.mvHzS8-BSuNc-OqywN9RM_2BEAKoszbguwSlCk8J1dU,93223.29,"Overview: - Setting: Outpatient, Orthopedics - Compensation: $1,786 - $2,094 estimated weekly pay - Start: ASAP | open to 1-2 months out - Duration: 13 weeks | potential to extend - Guaranteed Hours: 40 - Benefits: Blue Cross Blue Shield medical benefits, paid housing or tax-free stipend, travel/license reimbursement, licensing team, and paid reward days - Referral Program: Refer a friend and earn $500 Click here for similar opportunities and more information about travel therapy staffing. Delt…",1,Physical Therapist,5688732431,https://www.adzuna.com/land/ad/5688732431?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=8618F7D1172C824AF561B93A472F8A3277CD7C3B,Adzuna::API::Response::Job,"['US', 'Texas', 'Collin County', 'Frisco']",Adzuna::API::Response::Location,"Frisco, Collin County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,33.154117,-96.760106,,full_time
2026-04-03T09:05:53Z,130229.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjM2OSIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.-ioJDpVZgrb8sRQG6T9oNfHRUNzKaky-D-FHH0X_IP0,130229.16,"Overview - Setting: Outpatient, Orthopedics - Compensation: $1,694 - $1,986 estimated weekly pay - Start: ASAP | open to 1-2 months out - Duration: 13.0 weeks | potential to extend - Guaranteed Hours: 40 - Benefits: Blue Cross Blue Shield medical benefits, paid housing or tax-free stipend, travel/license reimbursement, licensing team, and paid reward days - Referral Program: Refer a friend and earn $500 Click here for similar opportunities and more information about travel therapy staffing. Del…",1,Physical Therapist,5688732369,https://www.adzuna.com/land/ad/5688732369?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=3ED9B64F8196B45D3C946D315E0BDDFCCD1C6BAA,Adzuna::API::Response::Job,"['US', 'Washington', 'King County', 'North Bend']",Adzuna::API::Response::Location,"North Bend, King County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,47.495658,-121.786778,,
2026-04-03T09:05:53Z,92814.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjM5OCIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.-L7W_c5Retc-tp55FGHDWhEI_O6nz1e_vzg9sx8UrMc,92814.34,ESSENTIAL DUTIES AND RESPONSIBILITIES include the following. Other duties and tasks may be assigned. GROWTH * Assist with clinical and operational processes to improve patient health and minimize hospitalizations and missed treatments. * Assist with planning/coordinating patient scheduling to assure timely acceptance of patients and effective staffing levels. * Demonstrate effective use of supplies and staff labor hours. * Responsible for updating all logs and ensuring that dialysis run sheets …,1,Clinical Coordinator,5688732398,https://www.adzuna.com/land/ad/5688732398?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=86A03D2B17DA38FCA98140A98A5316F6AC50A47D,Adzuna::API::Response::Job,"['US', 'California', 'Santa Clara County', 'Sunnyvale']",Adzuna::API::Response::Location,"Sunnyvale, Santa Clara County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Satellite Holdings, LLC",Adzuna::API::Response::Company,37.38953,-122.018391,,full_time
2026-04-03T09:05:53Z,88659.72,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemlFdFgyWXY4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg4NzMyMzEwIn0.ISvEBXqPOGJLqVsZSGajS5nHSkblAK4rzblY_u_yKss,88659.72,"Find your calling at Mercy! The Registered Nurse (RN) is responsible for providing skilled professional nursing care to assigned terminally ill patients in their place of residence, as prescribed by the physician and in compliance with the standards of the nursing. Position Details: Mercy Hospice RN Community-Based Float Nurse - St Louis Hospice RN – Evening/Night Shift - Mon-Thur - 40 hours a week - Shift: 4:30 PM – 8:00 AM We are seeking a compassionate and dedicated Hospice RN to join our te…",1,RN-Hospice - Evenings/Nights - Full-time,5688732310,https://www.adzuna.com/land/ad/5688732310?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=7B5E7B2E7D898E71B1001284CA3E6B8723C3151C,Adzuna::API::Response::Job,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Adzuna::API::Response::Location,"Saint Louis, Saint Louis County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,38.630539,-90.192822,,full_time
2026-04-03T09:05:53Z,98419.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjM2OCIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.2yD4PlK8akdiO07Gd3sDbiakJwHJWC15QdQpZJnAn10,98419.1,"$52-$60/hr | Full-Time | San Antonio, TX. | TX License Required About the Role As a School Psychologist with Point Quest Group, you'll play a critical role in the lives of students who need it most. From comprehensive psychological assessments to crisis support and IEP collaboration, you'll be a trusted partner to students, families, and school teams. This is a role for someone who leads with empathy, thinks systemically, and shows up with determination — because every student deserves a champi…",1,School Psychologist,5688732368,https://www.adzuna.com/land/ad/5688732368?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=4275CA72ED8152FBD60E664057D29DD00315D27C,Adzuna::API::Response::Job,"['US', 'Texas', 'Bexar County', 'Helotes']",Adzuna::API::Response::Location,"Helotes, Bexar County",Adzuna::API::Response::Category,teaching-jobs,Teaching Jobs,"Therapeutic Services, A Member of the Point Quest Group",Adzuna::API::Response::Company,29.578006,-98.689745,,full_time
2026-04-03T09:05:53Z,134446.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjM0NyIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.16cCjHoXAOMNqzxoY7TyoigpgXOL5E6vdQ-NtJ8M16I,134446.02,"Overview: - Setting: Outpatient - Compensation: $1,856 - $2,176 estimated weekly pay - Start: ASAP | open to 1-2 months out - Duration: 13.0 weeks | potential to extend - Guaranteed Hours: 40 - Benefits: Blue Cross Blue Shield medical benefits, paid housing or tax-free stipend, travel/license reimbursement, licensing team, and paid reward days - Referral Program: Refer a friend and earn $500 Click here for similar opportunities and more information about travel therapy staffing. Delta Healthcar…",1,Physical Therapist,5688732347,https://www.adzuna.com/land/ad/5688732347?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=98ED6035E740B3BFAEFCD0876FCF610D63B1EB3A,Adzuna::API::Response::Job,"['US', 'Maryland', 'Montgomery County', 'Silver Spring']",Adzuna::API::Response::Location,"Silver Spring, Montgomery County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,39.020767,-77.004626,,
2026-04-03T09:05:53Z,117097.71,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjM3OSIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0._-96T_sAPCVdYxhWMc7xlMSouCxli8RQVH99Q6tZ0dM,117097.71,"Overview: - Setting: Outpatient - Compensation: $1,740 - $2,040 estimated weekly pay - Start: ASAP | open to 1-2 months out - Duration: 13 weeks | potential to extend - Guaranteed Hours: 40 - Benefits: Blue Cross Blue Shield medical benefits, paid housing or tax-free stipend, travel/license reimbursement, licensing team, and paid reward days - Referral Program: Refer a friend and earn $500 Click here for similar opportunities and more information about travel therapy staffing. Delta Healthcare …",1,Physical Therapist,5688732379,https://www.adzuna.com/land/ad/5688732379?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=ADECD373362899F4B29D1DC666734FA9DF6939F9,Adzuna::API::Response::Job,"['US', 'Pennsylvania', 'Pike County', 'Dingmans Ferry']",Adzuna::API::Response::Location,"Dingmans Ferry, Pike County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,41.228685,-74.991011,,
2026-04-03T09:05:53Z,73712.22,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemlFdFgyWXY4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg4NzMyMzAwIn0.trQ_8-x-Gu7T1974WpAk-g62D_isJjf4xEYMptBMgf4,73712.22,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",1,Cardiac Cath Lab - Cath Lab / Interventional Technologist,5688732300,https://www.adzuna.com/land/ad/5688732300?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=E319EBDBED1282B480FE2EA6AFABFD2AF8DC52B5,Adzuna::API::Response::Job,"['US', 'Texas', 'Guadalupe County', 'Seguin']",Adzuna::API::Response::Location,"Seguin, Guadalupe County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Trusted Health,Adzuna::API::Response::Company,29.568841,-97.964727,,full_time
2026-04-03T09:05:53Z,65513.75,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemlFdFgyWXY4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg4NzMyMzA1In0.lbjY7LJemkB72HsGRwwVClglmC107YIFyN5VyKCEc8o,65513.75,"Find your calling at Mercy! The Care Manager, as part of the interdisciplinary team, assess, plans, advocates, and coordinates care from admission to discharge ensuring a safe transition post hospitalization. Performs duties and responsibilities in a manner consistent with the Mercy mission, values, and service standards. The Care Management model provides effective transition planning and length of stay oversight to maintain patient experience, safety, and quality of care utilizing performance…",1,RN Care Manager - PRN,5688732305,https://www.adzuna.com/land/ad/5688732305?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=83115BD798D5600530B4BDBFAB8040E2C3D44EC1,Adzuna::API::Response::Job,"['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,35.4678,-97.5164,,part_time
2026-04-03T09:05:53Z,192951.22,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjMyNiIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.y_bsVBrHR42afXu-Wf7eiE5ig3KcmfmaNomkp9fNOhs,192951.22,"Department Summary: The Infusion and Day Treatment (IDT) Program at Boston Children’s Hospital Program is a specialized outpatient procedural program with 2 service locations, Boston’s Main Campus and the Waltham Satellite. This unique program provides services to patients from infancy through adulthood, offering an alternative to inpatient hospitalization and emergency department visits for individuals requiring complex infusion therapies and innovative medical day treatments. IDT leadership, …",1,"Clinical Coordinator (RN), Infusion & Day Treatment Program - Waltham",5688732326,https://www.adzuna.com/land/ad/5688732326?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=43CCBC69D78CC0C176ACC9E57B568CBDA6664C78,Adzuna::API::Response::Job,"['US', 'Massachusetts', 'Middlesex County', 'Waltham']",Adzuna::API::Response::Location,"Waltham, Middlesex County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Boston Children's Hospital,Adzuna::API::Response::Company,42.400469,-71.257723,,full_time
2026-04-03T09:05:53Z,109601.53,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMjMzOSIsInMiOiJ6aUV0WDJZdjhSR3JCWk5iWTVJMGZBIn0.5qonV7342NxCas2ARpXn2vHU9oQgXA51r1YuLc7nUd4,109601.53,"Overview: - Setting: Outpatient, Orthopedics - Compensation: $1,508 - $1,768 estimated weekly pay - Start: ASAP | open to 1-2 months out - Duration: 13 weeks | potential to extend - Guaranteed Hours: 40 - Benefits: Blue Cross Blue Shield medical benefits, paid housing or tax-free stipend, travel/license reimbursement, licensing team, and paid reward days - Referral Program: Refer a friend and earn $500 Click here for similar opportunities and more information about travel therapy staffing. Delt…",1,Physical Therapist,5688732339,https://www.adzuna.com/land/ad/5688732339?se=ziEtX2Yv8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=427EB4A58BB3D6B667E30F4BB152DA964EB60C35,Adzuna::API::Response::Job,"['US', 'Virginia', 'Staunton City', 'Staunton']",Adzuna::API::Response::Location,"Staunton, Staunton City",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Delta Companies,Adzuna::API::Response::Company,38.149576,-79.071696,,full_time
