longitude,__CLASS__,title,id,contract_time,salary_min,adref,latitude,redirect_url,created,description,salary_is_predicted,salary_max,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,location.display_name,location.area,location.__CLASS__,contract_type
-91.52849,Adzuna::API::Response::Job,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478745,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODc0NSIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.SgTom-zYXY2XdO5xRnhYxW1myVhzDWFMMrR294NwdCQ,41.800838,https://www.adzuna.com/details/5697478745?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:14Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Solon, Johnson County","['US', 'Iowa', 'Johnson County', 'Solon']",Adzuna::API::Response::Location,
-91.601356,Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478742,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODc0MiIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.tWhMUN2Mc8v3YZ4uRuDvzX6QPDxoUa50ZlC7yIbee-A,41.743015,https://www.adzuna.com/details/5697478742?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:14Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"North Liberty, Johnson County","['US', 'Iowa', 'Johnson County', 'North Liberty']",Adzuna::API::Response::Location,
-93.906807,Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478782,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODc4MiIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.USw4OmhujUYArOVYyo55vkiF9QxOUKzih_kySbyrt90,44.457479,https://www.adzuna.com/details/5697478782?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:14Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Le Sueur, Le Sueur County","['US', 'Minnesota', 'Le Sueur County', 'Le Sueur']",Adzuna::API::Response::Location,
-93.27779,Adzuna::API::Response::Job,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478755,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4NzU1In0.03JwU2JRAbkQvmSIAAtuZkrZHkRuu4mo506L4hrRbMw,44.295063,https://www.adzuna.com/details/5697478755?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:14Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Faribault, Rice County","['US', 'Minnesota', 'Rice County', 'Faribault']",Adzuna::API::Response::Location,
-93.4953,Adzuna::API::Response::Job,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478769,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4NzY5In0.l5FL4tpplfi50wfHUiTEemWRpIliVWjfOcniRw7KGrc,44.12742,https://www.adzuna.com/details/5697478769?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:14Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Waseca, Waseca County","['US', 'Minnesota', 'Waseca County', 'Waseca']",Adzuna::API::Response::Location,
-94.45932,Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478762,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODc2MiIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.qogmMEnSSlcwqJoST1hgYfEW430I7MwItLAYSdHd8Io,44.28294,https://www.adzuna.com/details/5697478762?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:14Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"New Ulm, Brown County","['US', 'Minnesota', 'Brown County', 'New Ulm']",Adzuna::API::Response::Location,
-94.20144,Adzuna::API::Response::Job,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478774,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4Nzc0In0.Zz-LtnqqPs8h6aS_GCCzKuMrr5_iWFKXMt58vrRD12o,44.79426,https://www.adzuna.com/details/5697478774?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:14Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Glencoe, McLeod County","['US', 'Minnesota', 'McLeod County', 'Glencoe']",Adzuna::API::Response::Location,
-91.71158,Adzuna::API::Response::Job,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478750,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4NzUwIn0.J9WnDL_xbhjnLIjwFD102YxJRryTIdiLOy6qI55L5vU,41.505148,https://www.adzuna.com/details/5697478750?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:14Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Joetown, Washington County","['US', 'Iowa', 'Washington County', 'Joetown']",Adzuna::API::Response::Location,
-91.72243,Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478698,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODY5OCIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.Nm58W6DRQbvS1UZqq3lgrlgNBGdZJXE_uj98z6oLySA,39.648459,https://www.adzuna.com/details/5697478698?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Monroe City, Monroe County","['US', 'Missouri', 'Monroe County', 'Monroe City']",Adzuna::API::Response::Location,
-81.869169,Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478711,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4NzExIn0.tsc_UGTvChVu0gTIubxpoSDsPUWly7jR_FFd7NWihek,35.31422,https://www.adzuna.com/details/5697478711?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Alexander Mills, Rutherford County","['US', 'North Carolina', 'Rutherford County', 'Alexander Mills']",Adzuna::API::Response::Location,
-92.673163,Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478705,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODcwNSIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.cogh6uBc15sYHeOv0qLlu3ya2DomVzU1Mww2YtKc7nA,43.06665,https://www.adzuna.com/details/5697478705?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Charles City, Floyd County","['US', 'Iowa', 'Floyd County', 'Charles City']",Adzuna::API::Response::Location,
-93.236029,Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478729,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODcyOSIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.PjeUXsag3wFo_u0efwiYcmgWkFp2EmlJ-1UwQ3RXe2A,43.448078,https://www.adzuna.com/details/5697478729?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Northwood, Worth County","['US', 'Iowa', 'Worth County', 'Northwood']",Adzuna::API::Response::Location,
-92.81298,Adzuna::API::Response::Job,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478717,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4NzE3In0.PPLQ8T7ncQpChgLoz18-Thp0oYGw63cFJLxdf4v8l44,43.2843,https://www.adzuna.com/details/5697478717?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Osage, Mitchell County","['US', 'Iowa', 'Mitchell County', 'Osage']",Adzuna::API::Response::Location,
-93.383234,Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478709,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODcwOSIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.GRIRnLkoqDWEVCHrUs06EIDcZbZ8WA8VJg0d8Q3WH0M,43.136649,https://www.adzuna.com/details/5697478709?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Clear Lake, Cerro Gordo County","['US', 'Iowa', 'Cerro Gordo County', 'Clear Lake']",Adzuna::API::Response::Location,
-78.594385,Adzuna::API::Response::Job,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478720,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODcyMCIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.lW5UI_gQ3kaOUivkrsKk1JWKNYxvHTHp3oZjMbDiM5k,35.664395,https://www.adzuna.com/details/5697478720?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Garner, Wake County","['US', 'North Carolina', 'Wake County', 'Garner']",Adzuna::API::Response::Location,
-93.531553,Adzuna::API::Response::Job,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478731,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODczMSIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.-WV0WPl9xqZvq1seHZk6yryM_duK3IsFH9QubkYz3xI,43.417508,https://www.adzuna.com/details/5697478731?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Lake Mills, Winnebago County","['US', 'Iowa', 'Winnebago County', 'Lake Mills']",Adzuna::API::Response::Location,
-93.236029,Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478727,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODcyNyIsInMiOiJiS2lXWjNnMjhSR19KOGQwYmtWRjVBIn0.NmYvIUPs-oRPE3s49psQgaZZmycdk4JICf3aPI3ywds,43.448078,https://www.adzuna.com/details/5697478727?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Northwood, Worth County","['US', 'Iowa', 'Worth County', 'Northwood']",Adzuna::API::Response::Location,
-92.81298,Adzuna::API::Response::Job,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478716,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4NzE2In0.5jIiqJkdLwxfxsyO-KXhe5z-EaQirQgw2GXOa_77FVA,43.2843,https://www.adzuna.com/details/5697478716?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Osage, Mitchell County","['US', 'Iowa', 'Mitchell County', 'Osage']",Adzuna::API::Response::Location,
-92.673163,Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478703,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4NzAzIn0.KW3oipOU-XH8OSOmuTEUcuICOnIKhbm7y_Lqo_vqMo8,43.06665,https://www.adzuna.com/details/5697478703?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Charles City, Floyd County","['US', 'Iowa', 'Floyd County', 'Charles City']",Adzuna::API::Response::Location,
-91.72243,Adzuna::API::Response::Job,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478697,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktpV1ozZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDc4Njk3In0.SM6kRs4UUF7W-_5vjh9mGeiYuSQNRagtVpQt3m2Ne-o,39.648459,https://www.adzuna.com/details/5697478697?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Monroe City, Monroe County","['US', 'Missouri', 'Monroe County', 'Monroe City']",Adzuna::API::Response::Location,
-93.36642,Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,5697478702,full_time,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3ODcwMiIsInMiOiJySWZMYUhnMjhSR3hib1Jhb3E2VjB3In0.UuFvxCAmp2ahTGiBNpg2hMJNH562KAhZuhuVRM9ygkg,43.65708,https://www.adzuna.com/details/5697478702?utm_medium=api&utm_source=abfa41a4,2026-04-12T09:58:13Z,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",0,95160.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Albert Lea, Freeborn County","['US', 'Minnesota', 'Freeborn County', 'Albert Lea']",Adzuna::API::Response::Location,
