latitude,title,salary_max,salary_is_predicted,adref,id,created,longitude,__CLASS__,description,salary_min,redirect_url,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,contract_type,contract_time
39.316154,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.35k - $1.8k per week - Bison Transport Inc.,93600.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzM4In0.i4KnrOCj9sYf_q5aLvclJU-Kl01qEjmDP19MEPDMFfs,5816565738,2026-07-26T09:56:34Z,-82.095209,Adzuna::API::Response::Job,"Bison Transport is Hiring CDL-A Drivers in Your Area!. Bison USA is Hiring experienced drivers: ﻿Run Strong & Get Paid Right! Are you an experienced CDL-A driver looking for OTR miles with steady freight? Bison USA has consistent loads, weekly pay, and a team that has your back! OTR Drivers: OTR drivers earn average $1,350 - $1,800 per week $5,000 sign on bonus for all OTR drivers with 6 months experience! OTR Runs — Stay out 2-3 weeks, run solid miles. What We Offer: Weekly Pay Consistent Frei…",70200.0,https://www.adzuna.com/details/5816565738?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Bison Transport Inc.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Athens, Athens County","['US', 'Ohio', 'Athens County', 'Athens']",,full_time
46.046946,Retail Sales Representative,79632.93,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTcwNiIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.Bj0unMgQcbotUlmXs-NwglBwvOSQZQmU5lFZYSw74vU,5816565706,2026-07-26T09:56:33Z,-118.387572,Adzuna::API::Response::Job,"Job Description Job Description TCC, Verizon Authorized Retailer - Retail Sales Representative At TCC, Verizon Authorized Retailer, we believe our communities need more than just a wireless retailer, and our employees want more than just a job. We are committed to making a positive and sustainable impact in the lives of our employees, customers, and communities. When you bring your energy, passion, and commitment to our customers and communities, we believe your success should match your effort…",79632.93,https://www.adzuna.com/land/ad/5816565706?se=4plFbACJ8RGrg5YQe_eAEA&utm_medium=api&utm_source=abfa41a4&v=E6EA7813E31D2B385AB8CE4F5994F991939E4BD9,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"TCC, Verizon Authorized Retailer",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"College Place, Walla Walla County","['US', 'Washington', 'Walla Walla County', 'College Place']",,
39.832739,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,69506.11,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzA3In0.fj2OkwCART5jKiODPeEz5E4VDjr4aIKHYq7aeiVI1i0,5816565707,2026-07-26T09:56:33Z,-84.892517,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",69506.11,https://www.adzuna.com/details/5816565707?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Richmond Square, Wayne County","['US', 'Indiana', 'Wayne County', 'Richmond Square']",,full_time
37.756686,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,69075.4,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTcyMiIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.M6T6bphS88upkvJGDZQQt-q_7ycWiuA_fkBjAVD3ryI,5816565722,2026-07-26T09:56:33Z,-87.073582,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",69075.4,https://www.adzuna.com/details/5816565722?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Philpot, Daviess County","['US', 'Kentucky', 'Daviess County', 'Philpot']",,full_time
39.488789,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,51051.9,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NjkyIn0.PZVlK0tza7bUJUiInAjQshREd4Lz2oef3PcXn66eYYg,5816565692,2026-07-26T09:56:33Z,-88.176764,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",51051.9,https://www.adzuna.com/details/5816565692?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Charleston, Coles County","['US', 'Illinois', 'Coles County', 'Charleston']",,full_time
43.149083,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.4k per week - Roehl Transport,72800.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTcxMSIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.ShYp5qT3X-LntVo4PpBTwBXD3IcUcHRTBtL7MbRtnKg,5816565711,2026-07-26T09:56:33Z,-93.200318,Adzuna::API::Response::Job,"Truck Driver - CDL-A. ROEHL IS URGENTLY HIRING CDL-A TRUCK DRIVERS FOR OTR RUNS Roehl, for every mile of your driving career. DRIVE your success. GROW your earnings. THRIVE on the open road. If you're ready to DRIVE your career forward, Roehl’s OTR opportunities offer the freedom and miles to GROW on the job while you THRIVE with top-tier pay, flexible home time, and reliable support. With Roehl’s Dynamic Pay Plan, you’re rewarded for your time—not just the miles you drive—and you'll have the c…",0.0,https://www.adzuna.com/details/5816565711?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Roehl Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mason City, Cerro Gordo County","['US', 'Iowa', 'Cerro Gordo County', 'Mason City']",,full_time
40.19688,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,76749.82,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzI0In0.G0dIcqzo2S_WI47J3La1_adQnzrg0wk1318EGqJyPxw,5816565724,2026-07-26T09:56:33Z,-92.58636,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",76749.82,https://www.adzuna.com/details/5816565724?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Kirksville, Adair County","['US', 'Missouri', 'Adair County', 'Kirksville']",,full_time
40.459178,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,74399.9,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzIzIn0.HrkZ-GzqV_1ywdIe8YFxsOb66LR3JMOiQzqdz5aslHk,5816565723,2026-07-26T09:56:33Z,-90.675829,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",74399.9,https://www.adzuna.com/details/5816565723?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Macomb, McDonough County","['US', 'Illinois', 'McDonough County', 'Macomb']",,full_time
39.194942,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,72327.73,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTY5NCIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.0fe8K7G9uu4A_N8gItE4TPqUji7J7ylCrZTzdWKu7D8,5816565694,2026-07-26T09:56:33Z,-96.576956,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",72327.73,https://www.adzuna.com/details/5816565694?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Manhattan, Riley County","['US', 'Kansas', 'Riley County', 'Manhattan']",,full_time
39.041667,Systems Administrator,77824.37,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NjkxIn0.chgOAk3ka98_Twpvtg9gRd74IaAMBW5l259NvmgUa_Q,5816565691,2026-07-26T09:56:33Z,-98.146667,Adzuna::API::Response::Job,"Job Description Job Description Job Description The Systems Administrator is responsible for the operation, maintenance, and continuous improvement of enterprise computer hardware and software systems. This role focuses on network server operations, security, data backup and recovery, network infrastructure, communication systems, and emergency management systems, ensuring stable, secure, and efficient technology services across the organization. Responsibilities Operate, monitor, and maintain …",77824.37,https://www.adzuna.com/land/ad/5816565691?se=4plFbACJ8RGrg5YQe_eAEA&utm_medium=api&utm_source=abfa41a4&v=C351DCEB382FCC224706B9D03765FF229AE193CE,it-jobs,Adzuna::API::Response::Category,IT Jobs,Actalent,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lincoln, Lincoln County","['US', 'Kansas', 'Lincoln County', 'Lincoln']",,
39.7584,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,75764.92,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzE2In0.PN-L1BN1RQH3KQIKufAqIPJmO8mSiw9kg5W6ubcQObc,5816565716,2026-07-26T09:56:33Z,-89.62884,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",75764.92,https://www.adzuna.com/details/5816565716?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Southern View, Sangamon County","['US', 'Illinois', 'Sangamon County', 'Southern View']",,full_time
43.149083,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.4k per week - Roehl Transport,72800.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1Njk1In0.T392k5hpSpF0uKH4q1bE1h1c8r1l-Ls_m4sxnhzi8EA,5816565695,2026-07-26T09:56:33Z,-93.200318,Adzuna::API::Response::Job,"Truck Driver - CDL-A. ROEHL IS URGENTLY HIRING CDL-A TRUCK DRIVERS FOR OTR RUNS Roehl, for every mile of your driving career. DRIVE your success. GROW your earnings. THRIVE on the open road. If you're ready to DRIVE your career forward, Roehl’s OTR opportunities offer the freedom and miles to GROW on the job while you THRIVE with top-tier pay, flexible home time, and reliable support. With Roehl’s Dynamic Pay Plan, you’re rewarded for your time—not just the miles you drive—and you'll have the c…",0.0,https://www.adzuna.com/details/5816565695?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Roehl Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mason City, Cerro Gordo County","['US', 'Iowa', 'Cerro Gordo County', 'Mason City']",,full_time
39.832739,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,70208.96,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzEyIn0.PB6Puqi0OSsGz9TwJj8XBsN7Ea6AWTyesZB4tbk2s7g,5816565712,2026-07-26T09:56:33Z,-84.892517,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",70208.96,https://www.adzuna.com/details/5816565712?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Richmond Square, Wayne County","['US', 'Indiana', 'Wayne County', 'Richmond Square']",,full_time
39.337182,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,77729.43,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzIxIn0.rA88dD5tiENzFdPimKuDtNKtXxOT1nqTy-g7nnZCjVk,5816565721,2026-07-26T09:56:33Z,-82.99249,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",77729.43,https://www.adzuna.com/details/5816565721?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Chillicothe, Ross County","['US', 'Ohio', 'Ross County', 'Chillicothe']",,full_time
40.19688,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,77077.7,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzIwIn0.r0vy3PcwJwtZOTTcbnlb7JU6JO0YNmmfLPrtuwBBaGc,5816565720,2026-07-26T09:56:33Z,-92.58636,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",77077.7,https://www.adzuna.com/details/5816565720?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Kirksville, Adair County","['US', 'Missouri', 'Adair County', 'Kirksville']",,full_time
40.491243,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,78468.12,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NjkzIn0.3sGLltK1yi1vNS54P0pAIauXW_W6zbTzrmM-uH8bT1Q,5816565693,2026-07-26T09:56:33Z,-86.146798,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",78468.12,https://www.adzuna.com/details/5816565693?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Kokomo, Howard County","['US', 'Indiana', 'Howard County', 'Kokomo']",,full_time
39.337182,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,76951.37,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzEwIn0.kiSorQlBA6cYIuUpBqKYO8VxNaOtaISlk_ukL7jTtX0,5816565710,2026-07-26T09:56:33Z,-82.99249,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",76951.37,https://www.adzuna.com/details/5816565710?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Chillicothe, Ross County","['US', 'Ohio', 'Ross County', 'Chillicothe']",,full_time
39.488789,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,51270.0,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTY5NiIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.My0qPj3OXehwu1WMa_lGjyyggsfTpxMH311AXQRuJ9Y,5816565696,2026-07-26T09:56:33Z,-88.176764,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",51270.0,https://www.adzuna.com/details/5816565696?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Charleston, Coles County","['US', 'Illinois', 'Coles County', 'Charleston']",,full_time
41.937109,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.4k per week - Roehl Transport,72800.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHBsRmJBQ0o4UkdyZzVZUWVfZUFFQSIsImkiOiI1ODE2NTY1NzE4In0.T0-RAOEgBiId4GkuxoyR8uKzaephp_w0UdAKlGCP75g,5816565718,2026-07-26T09:56:33Z,-93.088677,Adzuna::API::Response::Job,"Truck Driver - CDL-A. ROEHL IS URGENTLY HIRING CDL-A TRUCK DRIVERS FOR OTR RUNS Roehl, for every mile of your driving career. DRIVE your success. GROW your earnings. THRIVE on the open road. If you're ready to DRIVE your career forward, Roehl’s OTR opportunities offer the freedom and miles to GROW on the job while you THRIVE with top-tier pay, flexible home time, and reliable support. With Roehl’s Dynamic Pay Plan, you’re rewarded for your time—not just the miles you drive—and you'll have the c…",0.0,https://www.adzuna.com/details/5816565718?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Roehl Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Melbourne, Marshall County","['US', 'Iowa', 'Marshall County', 'Melbourne']",,full_time
39.7584,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,75442.7,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTcwMCIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.E7HBM0Wi1Olxvz4x-UZNK8NCCI4vHX5eUiAUvnkCaBo,5816565700,2026-07-26T09:56:33Z,-89.62884,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",75442.7,https://www.adzuna.com/details/5816565700?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Southern View, Sangamon County","['US', 'Illinois', 'Sangamon County', 'Southern View']",,full_time
40.459178,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,74717.73,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTcxNSIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.aJfHgd3tNte3sG72ybWAKklXOy3vZOlatoSo9oksQxE,5816565715,2026-07-26T09:56:33Z,-90.675829,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",74717.73,https://www.adzuna.com/details/5816565715?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Macomb, McDonough County","['US', 'Illinois', 'McDonough County', 'Macomb']",,full_time
39.471874,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,73387.74,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTcwOSIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.bJOnstR1wl70T7ku6xWKP5HyY6HCsmnyH-u718n4YWo,5816565709,2026-07-26T09:56:33Z,-87.39707,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",73387.74,https://www.adzuna.com/details/5816565709?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Terre Haute, Vigo County","['US', 'Indiana', 'Vigo County', 'Terre Haute']",,full_time
41.37612,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Martin Transportation Systems,67284.55,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NTY5NyIsInMiOiI0cGxGYkFDSjhSR3JnNVlRZV9lQUVBIn0.KXKSH2VBnjpP6sZbWrEW5BtlpjIszVnCqJUN2vbloMo,5816565697,2026-07-26T09:56:33Z,-88.83564,Adzuna::API::Response::Job,"Hiring Professional Class A Drivers - OTR / Regional. CDL-A Drivers – Consistent Miles, Predictable Lanes, Strong Backhaul We’re a Midwest-based carrier offering reliable, scheduled freight with built-in backhaul opportunities—so you keep moving and earning. If you want steady miles, predictable routes, and no Northeast runs, this is the lane for you. Pay & Highlights $0.58 to $0.60 per mile Consistent weekly miles Predictable, scheduled lanes Strong customer backhauls (minimize empty miles) De…",67284.55,https://www.adzuna.com/details/5816565697?utm_medium=api&utm_source=abfa41a4,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Martin Transportation Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Ottawa, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Ottawa']",,full_time
