latitude,title,salary_min,id,redirect_url,created,adref,description,__CLASS__,salary_max,longitude,contract_time,salary_is_predicted,category.tag,category.__CLASS__,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_type
28.364299,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,81608.65,5806160749,https://www.adzuna.com/details/5806160749?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDc0OSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.UZR8nGwAnJZXq5QDCWuRAt9xJ2swb1P-wh_OjgtOJKA,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,81608.65,-80.74762,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Brevard County', 'Cocoa']","Cocoa, Brevard County",Adzuna::API::Response::Company,Freightech INC,
41.0817,CDL-A Company Driver - 2yrs EXP Required - OTR - Freightech INC,80050.34,5806160708,https://www.adzuna.com/details/5806160708?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2owX1dyU0M4UkdZZEpGWlJIbkZUUSIsImkiOiI1ODA2MTYwNzA4In0.GO4n8UkfkHeLAN6lP9Gv6YUWRa1dnkzOh11GTsBS-Ng,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,80050.34,-75.422801,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Monroe County', 'Pocono Pines']","Pocono Pines, Monroe County",Adzuna::API::Response::Company,Freightech INC,
46.762471,CDL-A Company Driver - 2yrs EXP Required - OTR - Freightech INC,90808.98,5806160668,https://www.adzuna.com/details/5806160668?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDY2OCIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.80_0LtfIjKbMABf_TvNShihc0JdvEbgRNHyU8kXP8Dc,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,90808.98,-92.079296,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Saint Louis County', 'Duluth']","Duluth, Saint Louis County",Adzuna::API::Response::Company,Freightech INC,
30.611132,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,105570.46,5806160704,https://www.adzuna.com/details/5806160704?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDcwNCIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.UzLPVJwKvoZFHhlMuMyy6SdvXxTxlk0gVebEgxN4Bpc,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,105570.46,-96.32513,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Brazos County', 'College Station']","College Station, Brazos County",Adzuna::API::Response::Company,Freightech INC,
36.533772,Class A CDL Company Driver - 2yrs EXP Required - OTR - Freightech INC,96887.71,5806160720,https://www.adzuna.com/details/5806160720?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2owX1dyU0M4UkdZZEpGWlJIbkZUUSIsImkiOiI1ODA2MTYwNzIwIn0.YrhYzQFOSCmC7AZK33lM3rAFKmMgluyp37siOYzczaM,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,96887.71,-82.358684,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sullivan County', 'Blountville']","Blountville, Sullivan County",Adzuna::API::Response::Company,Freightech INC,
40.584895,CDL-A Company Driver - 2yrs EXP Required - OTR - Freightech INC,92597.2,5806160746,https://www.adzuna.com/details/5806160746?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDc0NiIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.zcLzzt-vUuTS7mgbZV3IRy7PbhSlySWQpjOWU3RirwE,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,92597.2,-105.112835,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Colorado', 'Larimer County', 'Fort Collins']","Fort Collins, Larimer County",Adzuna::API::Response::Company,Freightech INC,
46.534857,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,109333.45,5806160683,https://www.adzuna.com/details/5806160683?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2owX1dyU0M4UkdZZEpGWlJIbkZUUSIsImkiOiI1ODA2MTYwNjgzIn0.aaN7ntULYv43XwXpFKCKDrPZ5ugxtGdoMm36KVSjI4M,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,109333.45,-87.394137,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Michigan', 'Marquette County', 'Marquette']","Marquette, Marquette County",Adzuna::API::Response::Company,Freightech INC,
44.972004,Class A CDL Company Driver - 2yrs EXP Required - OTR - Freightech INC,96313.41,5806160734,https://www.adzuna.com/details/5806160734?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2owX1dyU0M4UkdZZEpGWlJIbkZUUSIsImkiOiI1ODA2MTYwNzM0In0.DpYZAvrCwvGS75TCM77MkZSxnS-FX8obM462b-SAPmY,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,96313.41,-89.602246,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marathon County', 'Schofield']","Schofield, Marathon County",Adzuna::API::Response::Company,Freightech INC,
43.797252,CDL-A Company Driver - 2yrs EXP Required - OTR - Freightech INC,97655.8,5806160727,https://www.adzuna.com/details/5806160727?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDcyNyIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.EifXGjaFlDKNp4vV1hkVVY4HMJnUVBtMY1hEcPWT9uY,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,97655.8,-91.221296,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'La Crosse County', 'La Crosse']","La Crosse, La Crosse County",Adzuna::API::Response::Company,Freightech INC,
27.337518,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,97209.7,5806160756,https://www.adzuna.com/details/5806160756?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2owX1dyU0M4UkdZZEpGWlJIbkZUUSIsImkiOiI1ODA2MTYwNzU2In0.rKLc2_SmdF8ivzaC9j0ttDIZRxB3ekihl9F1AGHkNGE,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,97209.7,-82.512622,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Pinecraft']","Pinecraft, Sarasota County",Adzuna::API::Response::Company,Freightech INC,
37.974481,Class A CDL Company Driver - 2yrs EXP Required - OTR - Freightech INC,88378.35,5806160655,https://www.adzuna.com/details/5806160655?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDY1NSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.k4sKPzbJNICAzla0PVs3M82ythm5yw5VXNWaBnIoYts,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,88378.35,-87.573224,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Indiana', 'Vanderburgh County', 'Evansville']","Evansville, Vanderburgh County",Adzuna::API::Response::Company,Freightech INC,
39.16986,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,121483.86,5806160735,https://www.adzuna.com/details/5806160735?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDczNSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.LnH3Oab3gxh68U4JG_svc4F2GBs4k64nHAySLhMjPjY,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,121483.86,-78.16974,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Frederick County', 'Stephenson']","Stephenson, Frederick County",Adzuna::API::Response::Company,Freightech INC,
46.762471,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,90578.56,5806160669,https://www.adzuna.com/details/5806160669?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDY2OSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.OwoGzscUiOajE554ga1Wz4kKUq1zKUJgEkJQ___l5HM,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,90578.56,-92.079296,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Saint Louis County', 'Duluth']","Duluth, Saint Louis County",Adzuna::API::Response::Company,Freightech INC,
42.297165,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,96336.37,5806160679,https://www.adzuna.com/details/5806160679?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDY3OSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.rbyfUWFC1QFxGv53abehKx_uzpTZHpZ1MW4DF-lE1y8,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,96336.37,-85.590993,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Michigan', 'Kalamazoo County', 'Parchment']","Parchment, Kalamazoo County",Adzuna::API::Response::Company,Freightech INC,
35.906704,Class A CDL Company Driver - 2yrs EXP Required - OTR - Freightech INC,91257.21,5806160697,https://www.adzuna.com/details/5806160697?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2owX1dyU0M4UkdZZEpGWlJIbkZUUSIsImkiOiI1ODA2MTYwNjk3In0.2J2ln8ADKjq90eF93n3Y3GpttdVDLhj9RQ34quzFZA8,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,91257.21,-81.542131,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Caldwell County', 'Lenoir']","Lenoir, Caldwell County",Adzuna::API::Response::Company,Freightech INC,
28.139641,Class A CDL Company Driver - 2yrs EXP Required - OTR - Freightech INC,88430.2,5806160754,https://www.adzuna.com/details/5806160754?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2owX1dyU0M4UkdZZEpGWlJIbkZUUSIsImkiOiI1ODA2MTYwNzU0In0.mca6Bws3jx844t20V5mdaJS76s2YIvFOYYpdqJ_AEKk,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,88430.2,-80.658262,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Brevard County', 'Eau Gallie']","Eau Gallie, Brevard County",Adzuna::API::Response::Company,Freightech INC,
42.700603,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,94234.96,5806160724,https://www.adzuna.com/details/5806160724?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDcyNCIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.eSF0qVgdEwtdQYz61uMaedFQpjCwP90qwp8gIeNxywM,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,94234.96,-89.010683,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Rock County', 'Hanover']","Hanover, Rock County",Adzuna::API::Response::Company,Freightech INC,
40.019725,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,105605.41,5806160741,https://www.adzuna.com/details/5806160741?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDc0MSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.2pK_JPUlfwjqzDkFtqbRktjiE7lzB1M1fpAwB8bkgSQ,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,105605.41,-105.289474,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Colorado', 'Boulder County', 'Boulder']","Boulder, Boulder County",Adzuna::API::Response::Company,Freightech INC,
39.05827,CDL-A Company Driver - 2yrs EXP Required - OTR - Freightech INC,110836.81,5806160555,https://www.adzuna.com/details/5806160555?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDU1NSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.3_3i3UYNU8nlNMUlrT6D23Ry0EFeko1fa0Kgp8FSMH0,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,110836.81,-95.715066,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Topeka']","Topeka, Shawnee County",Adzuna::API::Response::Company,Freightech INC,
37.205393,Class A CDL Company Driver - 2yrs EXP Required - OTR - Freightech INC,93012.82,5806160592,https://www.adzuna.com/details/5806160592?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDU5MiIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.VEvDT0tfHTInZ1eutCa500YmBCmakeRPwKLho-pW614,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,93012.82,-93.298681,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Springfield']","Springfield, Greene County",Adzuna::API::Response::Company,Freightech INC,
40.822932,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,98095.35,5806160579,https://www.adzuna.com/details/5806160579?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDU3OSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.Cc-_oHpDHbuTs3jQ5uinOy9cydjPpJVyD0Crx1FvHes,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,98095.35,-96.676821,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Nebraska', 'Lancaster County', 'State House']","State House, Lancaster County",Adzuna::API::Response::Company,Freightech INC,
42.731418,CDL-A Company Driver - 2yrs EXP Required - OTR - Freightech INC,98705.6,5806160562,https://www.adzuna.com/details/5806160562?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:44Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2owX1dyU0M4UkdZZEpGWlJIbkZUUSIsImkiOiI1ODA2MTYwNTYyIn0.gGFhgJmhUSmmOSb5VuzFh8pG8RnEShpsDjmxtS3Kb2E,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,98705.6,-84.551929,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Michigan', 'Ingham County', 'Lansing']","Lansing, Ingham County",Adzuna::API::Response::Company,Freightech INC,
31.854991,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,120062.58,5806160601,https://www.adzuna.com/details/5806160601?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDYwMSIsInMiOiJjajBfV3JTQzhSR1lkSkZaUkhuRlRRIn0.fXODBejPbT6EkX8hYq9Viq7-euQ0BTVfaK03nHLsQDk,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,120062.58,-102.354195,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Ector County', 'Odessa']","Odessa, Ector County",Adzuna::API::Response::Company,Freightech INC,
30.4293,Class A CDL Company Driver - 2yrs EXP Required - OTR - Freightech INC,108886.94,5806160550,https://www.adzuna.com/details/5806160550?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:44Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU8xN1c3U0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTYwNTUwIn0.33MIBfplR9twxTSBmpsMNzrjyrKCcEof2qHAqO7ezfs,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,108886.94,-84.2571,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Leon County', 'Tallahassee']","Tallahassee, Leon County",Adzuna::API::Response::Company,Freightech INC,
37.68544,Truck Driver Company - 2yrs EXP Required - OTR - Freightech INC,88654.14,5806160574,https://www.adzuna.com/details/5806160574?utm_medium=api&utm_source=abfa41a4,2026-07-18T09:14:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE2MDU3NCIsInMiOiJtTzE3VzdTQzhSR0Y1TE5hbF9rM2dBIn0.F2k8ahoHWj1i74lKd5JUrt2RCMbnhbH4SBK2UcU5P-Y,"Hiring Company Drivers! Family Owned Company, Great Benefits!. Freightech Inc. is a family-owned trucking company based in Romeoville, IL, specializing in over-the-road (OTR) operations. We are committed to driver satisfaction, safety, and efficiency, investing in our people and equipment for maximum success, comfort and reliability. With 24/7 dispatch support and a professional, experienced team, we provide fast, efficient trucking services while prioritizing our drivers’ success. Join a compa…",Adzuna::API::Response::Job,88654.14,-97.335746,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Kansas', 'Sedgwick County', 'Wichita']","Wichita, Sedgwick County",Adzuna::API::Response::Company,Freightech INC,
