salary_is_predicted,created,redirect_url,id,description,title,salary_max,adref,__CLASS__,salary_min,category.tag,category.label,category.__CLASS__,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,longitude,latitude,contract_time,contract_type
0,2026-05-13T11:23:06Z,https://www.adzuna.com/land/ad/5728127779?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=3C566311E3BB3CDCA1936A6CE56A3A54257445F2,5728127779,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3Nzc5In0.9OeYH82YT8-S__QZ7hPDXeHPMfPmygYz-snTgh-KaBc,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Washington County', 'Cottage Grove']","Cottage Grove, Washington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.940099,44.832696,full_time,
0,2026-05-13T11:23:06Z,https://www.adzuna.com/land/ad/5728127765?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=274FDB79E62C74029DCBE5E20A02F8AD5DCBE46D,5728127765,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc2NSIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.Pxj-KmnKrJY5l6HuZyO6YaTM8o_8T9Ma85oKdZ-7Jzo,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'La Crosse County', 'West Salem']","West Salem, La Crosse County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.085509,43.898936,full_time,
0,2026-05-13T11:23:06Z,https://www.adzuna.com/land/ad/5728127793?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=C7153704EA9C85E1EC5F382CA6DD15FF461974F9,5728127793,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc5MyIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.wkhTj9cTkst-Pn5q0wXk3GhkjgO2LhbPXAoNnPbZqmQ,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Stearns County', 'Sartell']","Sartell, Stearns County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-94.209241,45.620793,full_time,
0,2026-05-13T11:23:06Z,https://www.adzuna.com/land/ad/5728127806?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=0FFA6839496FBCF93474EE5A06328929A3B91E5D,5728127806,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzgwNiIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.TGsgHdf0gOW1gAmn4oeM7CAiONPmnck_1rETbePfVsc,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Wright County', 'Buffalo']","Buffalo, Wright County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-93.861165,45.177113,full_time,
0,2026-05-13T11:23:06Z,https://www.adzuna.com/land/ad/5728127780?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=0178074FA49FDA6E4B8CEB732CF0206A019F09B0,5728127780,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc4MCIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.n2zWECNhNA8cnIjqvp9TrIJd0yHM-E4Ce-0v2_wH0lE,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Steele County', 'Owatonna']","Owatonna, Steele County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-93.220279,44.085558,full_time,
0,2026-05-13T11:23:06Z,https://www.adzuna.com/land/ad/5728127811?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=1FEA54C180D6F43E94F96DC7A9051FC754DD9B2A,5728127811,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzgxMSIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.PoAe71g1Y563nbG9uULt21tgBYT2JMQ-w6FZdP1t10Y,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Washington County', 'Stillwater']","Stillwater, Washington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.831635,45.051707,full_time,
0,2026-05-13T11:23:06Z,https://www.adzuna.com/land/ad/5728127796?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=A758398E98FBAEAF7DC55FCD06BEDD84BE847EB1,5728127796,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc5NiIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.AmlJuhnTGh2k-Llx0iXqK5zBF0KYElP3A9C_FQokeSU,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Stearns County', 'Sartell']","Sartell, Stearns County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-94.209241,45.620793,full_time,
0,2026-05-13T11:23:06Z,https://www.adzuna.com/land/ad/5728127767?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=1081ACFAE179F079C337A0AC1C0545587567C26B,5728127767,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc2NyIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.1jt83l0ehsPoPOApR5GUCKdU4zG7akUU84OOOUZ2imU,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Steele County', 'Owatonna']","Owatonna, Steele County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-93.220279,44.085558,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127755?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=70FC6F293F5AEE152F440A24EC764B7A46B7C4AD,5728127755,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc1NSIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.h_fkntYxWwIv18Px79eGJGDN1UXWO3pI13tBrIcglPQ,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'La Crosse County', 'West Salem']","West Salem, La Crosse County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.085509,43.898936,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127746?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=D5A8C958EE2432EAD7AB563B71AE2AC8C0E7ACB9,5728127746,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc0NiIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.4z1dn6QoSYVyfFdub5s0ixB099GlNIx-II6WTkDiEwk,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Scott County', 'Le Claire']","Le Claire, Scott County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.371759,41.608394,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127730?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=20A3140AE61D968E22E92C26C8D76E93C6F32F3E,5728127730,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzMwIn0.3trGdGCXMUh9g25ZZfD_H4kioqwNtee6Bx6eSu88Lw8,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Scott County', 'Eldridge']","Eldridge, Scott County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.55722,41.66028,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127716?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=ED39DDD251525B85B8D1C14563DEBC224C0E6531,5728127716,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzcxNiIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.iZ8gId4O9YpIKXURBkJVdVZlignA35TbOVZH5vpx89g,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Kansas', 'Doniphan County', 'Wathena']","Wathena, Doniphan County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-94.949298,39.763658,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127762?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=BCAB4CDC354C9ECC360BA3CA16153BB14E922AAD,5728127762,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzYyIn0.yq9ZEPqZYIW7nOGi35SjTA-ibeKO8RNavnjaJfVIAL0,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Rock County', 'Luverne']","Luverne, Rock County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-96.21024,43.659843,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127748?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=80DA79C4FB8AF6F085D725C4F0B634E39DD87B22,5728127748,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzQ4In0.XZU7h9an828CMfmM53c6b14PgWMBfkuBdLCgaPmalj4,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Houston County', 'La Crescent']","La Crescent, Houston County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.320487,43.828889,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127719?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=A740E369808A5D1F1B4135DFAE9B0F81A5797A5E,5728127719,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzcxOSIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.NyY0mn_XWBcNGe0yAjoo8tuCi8VnpMn4hIJ6splE5CQ,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Dubuque County', 'Peosta']","Peosta, Dubuque County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.79938,42.43158,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127733?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=17563A547A1C978E40C86B3BA61A4ED4E361F41B,5728127733,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzMzIn0.-WhwJ-V02Rhef-sFUEqASkHas36cE_713ZGPClBXmuo,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Clayton County', 'Strawberry Point']","Strawberry Point, Clayton County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.525515,42.688142,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127740?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=99569D5FC9736451D6E13E590D7E6F86182D3D16,5728127740,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc0MCIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.auCQgLIg1nNUOg4RLR8oUe7hv2HcXuAOlRUOZb45zwo,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Scott County', 'McCausland']","McCausland, Scott County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.4602,41.82354,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127756?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=58DC8AE5AF66D1C6658FE2933CD237CECFBD967C,5728127756,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzU2In0.ppRMSa0jNuFEsPLAsm0ngCkgd648o_5R808t3_wDt4U,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Goodhue County', 'Red Wing']","Red Wing, Goodhue County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.549417,44.557623,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127727?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=9C460C00747A4A665F739831CCEF44B7BDC0D322,5728127727,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzcyNyIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.04g0u4P_8efJucBWdk-PnlMgRWxj2-F9YHnd43Vvn8k,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Scott County', 'Le Claire']","Le Claire, Scott County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.371759,41.608394,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127757?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=EABAF798DFBD1E53144F2B1891B0EDDAC37E59D8,5728127757,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzU3In0._4oY41c-e-HMxL5suJFHzJD12z0q4evV9VayQvk57E4,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Winona County', 'Goodview']","Goodview, Winona County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.6749,44.03766,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127715?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=2D779BB3C22344A247616910919DF3E843BA21D5,5728127715,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzcxNSIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.cdJtr2PxgcT0mplGnS8RCHi95xYgsVB6e-TVtc7fHlU,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Nobles County', 'Worthington']","Worthington, Nobles County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-95.60129,43.624335,full_time,
