salary_max,redirect_url,description,latitude,salary_is_predicted,id,title,contract_time,adref,salary_min,longitude,created,__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_type
39839.01,https://www.adzuna.com/land/ad/5691323149?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=F454C58EA3FD7D1066CC5C5FED30C82A2455B04E,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.507353,1,5691323149,Drive with Uber - Earn at least $2330 in your first 185 trips with Uber.,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzE0OSIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.dmy2yXPiHrDqySLnH9prvHDv2jyVZon-mx0TiGA3wCs,39839.01,-97.649709,2026-04-06T09:15:05Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Round Rock, Williamson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Round Rock']",
43167.57,https://www.adzuna.com/land/ad/5691323146?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=D6B86282C38B09197A57A66FBBC1C94899C4ECCE,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.507353,1,5691323146,Drive with Uber: Earn at least $2330 when you complete 185 trips.,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzE0NiIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.S2GeZgCLxp_8W8AqPC9vv7K6dmAaQc1o9Uw3iTAOp9Y,43167.57,-97.649709,2026-04-06T09:15:04Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Round Rock, Williamson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Round Rock']",
31297.86,https://www.adzuna.com/land/ad/5691323145?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=8BF0AAC1BA91F8D140D5F629A2D01D96334D94E6,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.362762,1,5691323145,Drive with Uber - Sign Up Today,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzE0NSIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.ik6flOuhhfXlL0CRyoP4jLDAU3DnUg_AeJsSni0c4v4,31297.86,-97.646419,2026-04-06T09:15:04Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Dessau, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Dessau']",
30412.32,https://www.adzuna.com/land/ad/5691323147?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=657AD3D8E52452C048FB511A63EF1DA5A2E297F3,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.716594,1,5691323147,Want Cash Jobs? Earn With Uber Instead,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTQ3In0.Y7FTgNQcDKIu2rx7fd5bk9jhGj7Tu9UykdkkrlbVdck,30412.32,-97.739379,2026-04-06T09:15:04Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Sun, Williamson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Sun']",
45005.61,https://www.adzuna.com/land/ad/5691323144?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=91BE6CB9F4CC2DCF04905547C05581F7B9C186B8,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.346116,1,5691323144,"Side gig - Earn at least $2330 in your first 185 trips with Uber, guaranteed.",part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzE0NCIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.aM6KFUurE6u77AD768N6-OvxwE9WgYk_dXUZb9s0_BI,45005.61,-97.767616,2026-04-06T09:15:03Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Camp Mabry, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Camp Mabry']",
44762.99,https://www.adzuna.com/land/ad/5691323142?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=762E818104CA6E1D9E7249550B436220EAD2B085,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.184447,1,5691323142,"Drive With Uber: Earn At Least $2330 For Your First 185 Trips, Guaranteed.",part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTQyIn0.7_N4retKkEZSINaRJtG6gouw5vmdEi9hcoQkZiftFWU,44762.99,-97.892017,2026-04-06T09:15:03Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Circleville, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Circleville']",
37021.24,https://www.adzuna.com/land/ad/5691323141?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=2BDEDA12C0677004446717FBBC7E75C6DC7C2BC6,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.364015,1,5691323141,"Choose your schedule - Earn At Least $2330 For Your First 185 Trips, Guaranteed.",part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTQxIn0.34X4kq7TwgiAgPYih99m0SShJ9qPfn-hMOy9zANMOmQ,37021.24,-97.82809,2026-04-06T09:15:02Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Four Points, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Four Points']",
33146.37,https://www.adzuna.com/land/ad/5691323140?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=4CC2F80B0DB606B32333E7B3D232C6BE724B89A5,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.147178,1,5691323140,Want to earn extra money? Drive with Uber,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTQwIn0.EnnonpWw9SSK3T0_TGEoqcwRMbQLAVgmSGCB7P4E1gs,33146.37,-97.589737,2026-04-06T09:15:02Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Del Valle, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Del Valle']",
40788.23,https://www.adzuna.com/land/ad/5691323139?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=0BE234E84AD0166490A78D52F433AFA6722652A1,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.19474,1,5691323139,"Fast Pay - Earn at least $2330 in your first 185 trips, guaranteed.",part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTM5In0.pP-K1hFv2f_eUB_eCtHosvCGBP06SHFJt1ARiSGm03I,40788.23,-97.962678,2026-04-06T09:15:02Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Circleville, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Circleville']",
39722.84,https://www.adzuna.com/land/ad/5691323135?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=0BDA593CBC7F3E3EC3ABEA8212264BFAB1ED3962,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.145403,1,5691323135,Earn extra cash - Sign up and drive with Uber,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzEzNSIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.USlGecRTTPMcLh6Adbedk0Pc31byzTCwAMYXLOWLW6I,39722.84,-97.757263,2026-04-06T09:15:01Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Bluff Springs, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Bluff Springs']",
36829.64,https://www.adzuna.com/land/ad/5691323133?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=AC9F157B8AD9B78423D4A264C879D7FE324A44FF,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.140525,1,5691323133,"Choose your schedule - Earn At Least $2330 For Your First 185 Trips, Guaranteed.",part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzEzMyIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.AevNKDh0-0CkEWdjqD6wfErO6Y1XZdTECcJQi1qG1Yo,36829.64,-97.833049,2026-04-06T09:15:01Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Manchaca, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Manchaca']",
38903.48,https://www.adzuna.com/land/ad/5691323137?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=2BF32835E6FD8ADF5FD1444F989A089E22944635,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.362762,1,5691323137,Driver - Cash out with Instant Pay,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTM3In0.rc7t-SqMIDbMZK4j5NiZzddej5m57GoRzD9194_92jM,38903.48,-97.646419,2026-04-06T09:15:01Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Dessau, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Dessau']",
39341.2,https://www.adzuna.com/land/ad/5691323136?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=2F386D0371BC289E6700795EC117D20CFD99F6E9,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.364015,1,5691323136,"Side gig: Earn at least $2330 in your first 185 trips with Uber, guaranteed.",part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzEzNiIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.5gsTxGgLo7GZzedITw821xBK3XlPMMtTbjs2MNiDjD4,39341.2,-97.82809,2026-04-06T09:15:01Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Four Points, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Four Points']",
44431.25,https://www.adzuna.com/land/ad/5691323138?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=1E6C58EE5EF076A2402DCBDACA716E56F6567BE8,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.377566,1,5691323138,"Quick Earnings: Earn At Least $2330 For Your First 185 Trips, Guaranteed.",part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzEzOCIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.FGW31dCdoyh0xiL0g_gQweiK1GId8Il9FvGaWm5HrPw,44431.25,-97.708694,2026-04-06T09:15:01Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Balcones, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Balcones']",
33109.5,https://www.adzuna.com/land/ad/5691323132?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=D4B2AACED68A0D8789F997165916F68E9955C06C,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.367087,1,5691323132,Want to earn extra money? Drive with Uber,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzEzMiIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.AoLSL8qtYN0pFSRnKPUZr1VnjnWuGWne2i4xqEKEMUo,33109.5,-97.898878,2026-04-06T09:14:59Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Marshall Ford, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Marshall Ford']",
45741.21,https://www.adzuna.com/land/ad/5691323130?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=6A6AF65BE0E50C6FABC51D692A069565F86A049C,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.292661,1,5691323130,"Drive with Uber: Earn at least $2330 when you complete 185 trips, guaranteed",part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTMwIn0.-otCCXmb3MLCT9l6k7bezul-tibEkIDdenJyjaYuIMY,45741.21,-97.631299,2026-04-06T09:14:59Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Sprinkle, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Sprinkle']",
42774.78,https://www.adzuna.com/land/ad/5691323131?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=9898AFDE396BDF980F0BFAF772CFA4BE748301DE,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.373087,1,5691323131,Driver,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzEzMSIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.bSjCd5D8y5tuKlFFqC4oHp7xgtBQLBMaCv2bMrgs0o8,42774.78,-97.675598,2026-04-06T09:14:59Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Dessau, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Dessau']",
38377.09,https://www.adzuna.com/land/ad/5691323129?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=F420599A3619AABB5F5AD956A8D56E83264B57FD,"Earn at least $2330 driving with Uber when you complete your first 185 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 185 trips with Ub…",30.350019,1,5691323129,Part-time gig: Earn at least $2330 in your first 185 trips.,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzEyOSIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.JtfhpxW0Jr-X_c2WLbAAZMZf1L_cNoW4VBTuagxTWvM,38377.09,-97.733422,2026-04-06T09:14:59Z,Adzuna::API::Response::Job,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Camp Mabry, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Camp Mabry']",
32615.9,https://www.adzuna.com/land/ad/5691323122?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=EAF196F09EB8C45A398B4A7DBF8143E27718353F,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.21162,1,5691323122,Want Cash Jobs? Earn With Uber Instead,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTIyIn0.WDiw4enF7eKfo3rf6PKPV8vXNmEzkWflvSxASNGqT6U,32615.9,-97.85184,2026-04-06T09:14:58Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Oak Hill, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Oak Hill']",
44792.33,https://www.adzuna.com/land/ad/5691323124?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=73689F5BEC04E5338D6746FFC3E9B2BD0644C5C2,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.64842,1,5691323124,Driver,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTI0In0.hfs_58mHpFu_RLcqt7-LqGTY7dd1QT9UECA2d-V9gjA,44792.33,-97.73652,2026-04-06T09:14:58Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Sun, Williamson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Sun']",
33944.84,https://www.adzuna.com/land/ad/5691323125?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=3128027C460E74E8CB9150940B199907B03A4E52,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.286109,1,5691323125,Alternatives To Cash Jobs - Drive with Uber,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTI1In0.rBYIip39VRPy7b8iFIQSRQIHWrmTagICR598-uH985k,33944.84,-97.735031,2026-04-06T09:14:58Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Austin, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']",
36940.86,https://www.adzuna.com/land/ad/5691323128?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=305147490D4C5C513456DBFE79C1BB059ECF1603,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.367087,1,5691323128,Driver - Make Money On Your Schedule,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMyMzEyOCIsInMiOiJHRzRZOHNJeDhSR3l6Y205TDJVYXZ3In0.-zp4eFunMj1AGPe5K39MQfnbOPX9Q1bMBO8Oxz9sU8Y,36940.86,-97.898878,2026-04-06T09:14:58Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Marshall Ford, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Marshall Ford']",
39921.0,https://www.adzuna.com/land/ad/5691323121?se=GG4Y8sIx8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=8A855F12265C4CDA813D4753ACA436238ABE62B8,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",30.145403,1,5691323121,Earn Cash - Drive with Uber,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0c0WThzSXg4Ukd5emNtOUwyVWF2dyIsImkiOiI1NjkxMzIzMTIxIn0.glhie0Wi20eej0lFRmpJ3qiPXhbt1cW085XiVb2ppec,39921.0,-97.757263,2026-04-06T09:14:58Z,Adzuna::API::Response::Job,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,"Bluff Springs, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Bluff Springs']",
